function	055B	056B	068B	071B	077B	078B	091B	092B	093B	094B	098B	099B	100B	101B	217B	218B	219B	220B	223B	224B	225B	241B	242B	243B	244B	245B	246B	248B
EC:5.4.99.15	1734.0	1680.75	2667.67	946.33	1357.67	2158.17	1220.66	1169.0	1108.75	909.75	690.58	207.43	436.25	645.85	446.08	437.1	186.33	643.15	831.5799999999999	840.3299999999999	824.75	556.45	835.42	887.0	927.15	611.0	822.5	830.4200000000001
EC:5.4.99.16	1777.25	1725.75	2752.67	954.33	1388.5	2115.17	1327.16	1173.0	1229.42	909.75	685.75	214.93	460.75	646.85	586.1700000000001	645.02	237.67	954.25	1110.74	1126.2900000000002	1045.84	708.28	1055.03	1148.83	1157.67	684.0	984.67	1126.27
EC:5.4.99.17	28.0	51.0	73.0	73.67	17.009999999999998	23.0	38.99	72.0	94.98	17.0	0.0	0.0	4.0	37.0	93.17	101.67	43.5	307.57	373.17	272.0	241.83	77.83	213.0	250.83	195.57	55.0	290.0	229.67
EC:5.4.99.18	5684.07	11893.489999999998	13664.91	23438.6	5745.129999999999	6797.77	14885.06	45815.4	21511.08	16016.88	20357.1	18815.1	21193.050000000003	4738.35	6777.43	12945.170000000002	10911.03	16189.36	15815.830000000002	13349.81	14855.68	9685.33	10441.45	11635.91	15493.86	8626.11	10851.17	14647.41
EC:5.4.99.19	4599.719999999999	11409.96	19320.050000000003	24732.63	4558.69	5707.6	12094.76	42566.26	20976.77	13484.45	20408.45	18750.33	21392.16	4888.56	4499.43	11478.46	11447.17	11670.63	11118.65	11114.73	13630.7	10569.76	8125.56	8003.94	13052.77	8460.25	7399.82	12133.25
EC:5.4.99.2	3258.75	7529.75	3781.5	6481.01	3169.25	3058.0	6195.08	3656.25	4067.95	3379.75	915.25	4261.6	424.25	877.3499999999999	4934.9400000000005	4520.45	3456.99	11040.6	11290.65	5721.16	7126.12	4186.77	6135.41	8310.42	7499.35	3065.6	7971.619999999999	7526.02
EC:5.4.99.20	2132.75	7198.19	2851.51	1182.66	1472.9299999999998	2240.87	3049.71	2332.5	1345.04	1241.61	927.33	3972.6	519.66	816.6	1227.6799999999998	1490.3	3259.51	2390.94	2310.68	2070.33	2743.58	1547.61	1998.5	2348.42	2319.54	2176.67	2021.94	2241.39
EC:5.4.99.21	2171.25	7131.5	2892.17	1138.83	1674.25	2572.87	3227.58	2047.25	1524.54	1230.5	916.58	3943.6	467.0	764.85	1620.0	1749.39	2999.0	3634.75	3796.69	2814.19	3050.45	2150.45	2558.86	3228.35	3201.87	2483.25	3354.53	3002.3
EC:5.4.99.22	5640.07	11836.489999999998	13638.91	23506.6	5770.629999999999	6833.77	15237.73	45841.4	21640.08	16073.88	20373.85	18823.1	21252.050000000003	4725.85	6360.6	12890.5	10794.03	15313.77	14973.000000000002	12851.31	14519.18	9506.66	10153.37	11020.239999999998	15108.690000000002	8412.439999999999	10257.0	14220.240000000002
EC:5.4.99.23	10191.71	19316.59	31989.71	65127.64	11330.7	13611.57	35528.75	132809.36	58972.81999999999	44821.42	59073.64	48275.1	62594.83	12343.55	15857.13	34415.66	25201.230000000003	38268.0	37943.11	33288.26	35984.86	23713.08	24732.29	26449.33	38075.22	20129.16	24765.240000000005	35793.869999999995
EC:5.4.99.24	3374.25	8348.19	4410.51	2293.66	2807.43	3450.37	5049.88	3631.5	2965.04	2519.61	1110.3300000000002	4237.27	643.16	883.5	3170.51	3476.71	4080.68	7906.42	7258.8	5325.91	5965.37	3324.12	4608.25	6023.969999999999	6057.280000000001	3597.1800000000003	5393.4	5898.52
EC:5.4.99.25	5655.07	11894.489999999998	13662.91	23492.6	5780.129999999999	6833.77	15299.56	45900.4	21675.08	16082.88	20385.85	18850.1	21252.050000000003	4747.35	6831.93	13204.5	10916.03	16400.690000000002	16023.000000000002	13521.31	15053.18	9753.16	10482.37	11709.739999999998	15682.690000000002	8680.439999999999	10983.67	14929.240000000002
EC:5.4.99.26	313.75	5567.58	323.84000000000003	107.83	201.33	294.2	2402.25	1225.5	240.95	292.0	131.75	3764.6	91.41	151.6	686.84	704.36	3437.8500000000004	1647.4	1416.8	1318.1	1711.1	1243.59	947.92	1057.18	1558.62	1999.27	1116.6	1274.89
EC:5.4.99.27	2072.75	7127.33	2831.84	981.66	1464.0	2172.87	2959.75	2137.5	1173.03	1174.75	804.0	3948.6	515.66	709.6	1074.5	1130.63	3435.01	1987.07	1842.22	1849.35	2436.77	1489.62	1577.42	2060.31	2265.37	2339.51	1694.39	1864.09
EC:5.4.99.28	4045.0	9291.99	5903.52	2180.99	3197.96	4635.24	5634.31	4558.42	2648.96	2379.33	1657.58	4323.2	1133.57	1476.9	3655.55	4177.52	4812.66	8036.9	7467.429999999999	5962.35	6887.47	4252.63	6023.620000000001	7155.47	7086.09	4599.18	6075.51	6968.849999999999
EC:5.4.99.29	4045.0	9291.99	5903.52	2180.99	3197.96	4635.24	5634.31	4558.42	2648.96	2379.33	1657.58	4323.2	1133.57	1476.9	3655.55	4177.52	4812.66	8036.9	7467.429999999999	5962.35	6887.47	4252.63	6023.620000000001	7155.47	7086.09	4599.18	6075.51	6968.849999999999
EC:5.4.99.5	8496.52	21156.21	10640.62	21975.800000000003	7135.93	11273.84	21925.68	63547.92	38134.95	26824.07	39418.03	33768.869999999995	37950.32	7254.309999999999	9439.97	21467.0	19406.07	23808.870000000003	22206.09	20948.83	20310.58	11280.15	14585.09	16480.719999999998	22245.99	13517.28	15729.81	21488.82
EC:5.4.99.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
EC:5.4.99.60	3036.75	2646.25	4073.67	2191.5	2566.5	3108.17	2437.33	2417.0	2480.09	2230.75	1016.08	403.43	553.75	754.85	2187.4700000000003	1811.27	685.1700000000001	5063.72	4640.58	2807.19	3181.78	1878.53	2948.26	3820.58	3276.04	1355.55	3605.11	3519.86
EC:5.4.99.61	3036.75	2646.25	4073.67	2191.5	2566.5	3108.17	2437.33	2417.0	2480.09	2230.75	1016.08	403.43	553.75	754.85	2187.4700000000003	1811.27	685.1700000000001	5063.72	4640.58	2807.19	3181.78	1878.53	2948.26	3820.58	3276.04	1355.55	3605.11	3519.86
EC:5.4.99.62	3424.85	10411.3	11062.24	21449.36	3828.11	5114.4	11463.94	43658.98	18432.44	14169.47	19561.83	18243.26	20739.050000000003	3931.84	2334.52	8167.049999999999	9697.65	5152.42	4667.200000000001	6964.43	6756.63	5928.9800000000005	4171.24	3400.71	7255.780000000001	6242.15	3328.66	6489.040000000001
EC:5.4.99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.4.99.9	529.72	416.33	741.8000000000001	10693.44	1407.4	399.07	3592.1	8324.27	655.33	1967.4	339.27	1828.97	2049.39	770.85	1881.53	1526.5700000000002	673.9	3895.92	4073.94	2290.4700000000003	3069.79	1437.0799999999997	2318.6000000000004	2800.13	3126.47	1127.8	2465.85	3234.54
EC:5.5.1.1	1765.0	1655.61	2593.67	1037.83	1390.77	2140.67	731.46	1204.0	1067.42	922.61	716.91	194.43	435.25	600.25	471.18	523.6	252.67	689.03	780.96	847.7299999999999	933.15	611.61	963.25	1067.74	1004.17	686.42	789.17	1040.35
EC:5.5.1.19	155.0	39.0	39.0	102.67	63.0	16.0	135.0	261.0	55.0	40.0	22.5	8.0	15.5	98.0	79.5	58.75	26.0	213.0	279.75	41.0	47.5	22.0	90.75	39.25	69.25	34.75	166.5	134.0
EC:5.5.1.2	2879.0	2823.11	4032.67	2071.5	2513.1	3050.67	2277.13	2176.0	2532.09	2131.61	917.08	489.77	521.75	702.25	423.18	378.6	189.00000000000003	396.5	606.34	726.5899999999999	707.01	529.61	744.7499999999999	916.74	780.3	628.42	730.12	785.93
EC:5.5.1.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.5.1.4	217.25	142.0	178.0	239.84	203.5	275.0	716.5	241.0	274.25	155.0	131.5	57.5	39.0	135.0	1061.35	1018.1	174.8	2408.27	2487.1	1230.39	1241.0	809.73	1373.61	1538.25	1782.6999999999998	526.4	1692.6899999999998	1589.54
EC:5.5.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:5.99.1.2	14647.69	27658.59	39132.76	60257.46	14647.62	18226.34	29707.99	90423.51	44557.15	31747.22	42070.77	39424.23	44494.100000000006	10828.85	16911.510000000002	28486.0	23062.84	40189.05	39311.07	31407.4	34019.26	24495.02	25648.3	31446.9	38081.44	20091.53	28302.77	35423.15
EC:5.99.1.3	11548.14	23990.98	27462.48	47156.54	11896.6	13846.54	30794.78	92083.14	43697.48	32247.76	40774.7	37806.2	42555.880000000005	9616.48	16184.52	28828.0	22570.06	39873.22	38883.34	30430.620000000003	33947.36	21456.32	24135.74	28127.48	35588.380000000005	18622.88	26420.68	34540.98
EC:6.1.1.1	5690.07	11916.489999999998	13680.91	24068.6	5812.129999999999	6881.77	15330.56	45900.4	21666.08	16091.88	20397.85	18850.1	21278.050000000003	4747.35	7038.51	13388.5	10974.03	17076.940000000002	16602.620000000003	13928.81	15494.47	9996.83	10839.87	12021.16	16062.940000000002	8822.939999999999	11364.42	15347.990000000002
EC:6.1.1.10	5695.57	11916.489999999998	13747.91	23492.6	5834.129999999999	6864.77	15326.56	45939.4	21666.08	16099.88	20385.85	18850.1	21252.050000000003	4747.35	7120.1	13399.75	10983.03	17223.690000000002	16611.68	13886.56	15505.68	10056.66	10845.65	12229.739999999998	16078.36	8803.939999999999	11631.09	15430.740000000002
EC:6.1.1.11	5684.07	11905.489999999998	13674.91	24411.6	5812.129999999999	6833.77	15299.56	45904.07	21666.08	16096.88	20385.85	18850.1	21252.050000000003	4747.35	6831.93	13204.5	10916.03	16435.690000000002	16053.000000000002	13532.31	15066.47	9758.16	10526.37	11700.739999999998	15701.690000000002	8670.439999999999	10979.17	14943.240000000002
EC:6.1.1.12	5735.07	11924.489999999998	13674.91	23504.6	5844.129999999999	6833.77	15299.56	45971.4	21696.08	16091.88	20479.85	18877.1	21332.050000000003	4755.35	6957.43	13294.0	10988.03	16691.190000000002	16289.500000000002	13857.31	15275.68	9840.16	10626.37	12059.739999999998	15967.690000000002	8771.439999999999	11288.67	15185.240000000002
EC:6.1.1.13	3958.14	7040.6	17792.14	38639.54	5309.06	6092.799999999999	17496.2	71795.45999999999	35858.26	25423.54	38056.54	29062.0	40855.78	7219.7	2484.54	15179.8	12976.94	6613.42	6593.82	10810.82	11526.7	9302.36	5956.860000000001	3312.8	11502.9	8354.279999999999	3493.2	10640.9
EC:6.1.1.14	9752.22	20841.01	25654.48	39407.86	10131.589999999998	10699.87	23986.79	64107.630000000005	26600.92	21532.62	22189.28	24888.03	24246.1	6667.039999999999	9837.51	16405.15	15605.43	21891.86	21556.56	17650.48	21670.74	15055.259999999998	14697.26	16310.28	21676.01	12765.98	15050.68	20481.06
EC:6.1.1.15	5684.07	11916.489999999998	13674.91	23492.6	5812.129999999999	6833.77	15299.56	45900.4	21667.28	16099.88	20385.85	18850.1	21252.050000000003	4747.35	6902.93	13228.5	10917.36	16522.36	16115.56	13565.64	15132.18	9769.16	10537.820000000002	11771.739999999998	15729.36	8670.439999999999	11052.17	14931.240000000002
EC:6.1.1.16	5691.07	11894.489999999998	13674.91	23503.6	5865.129999999999	6841.77	15312.56	45878.4	21679.08	16091.88	20385.85	18859.1	21252.050000000003	4774.35	6923.93	13278.5	10956.03	16687.09	16252.000000000002	13607.31	15191.18	9823.16	10658.37	11887.739999999998	15795.09	8724.439999999999	11151.17	15155.91
EC:6.1.1.17	4956.75	9332.69	6190.84	3745.16	4560.27	4765.04	8659.21	5120.84	5046.78	4076.11	1463.3300000000002	4453.6	873.6599999999999	1256.5	6016.6900000000005	6012.31	4565.64	14117.17	13576.23	8709.130000000001	9991.7	5376.01	7902.120000000001	10776.669999999998	10658.62	4709.08	9888.55	10348.02
EC:6.1.1.18	2342.75	7357.19	3251.51	1325.66	1640.4299999999998	2747.87	3530.13	2813.5	1731.29	1560.11	1101.8300000000002	4129.599999999999	599.66	998.5	4845.91	4769.81	4273.06	11224.77	11043.46	6951.400000000001	8138.809999999999	4618.26	6733.6	8759.669999999998	8330.79	4291.63	7797.65	8346.37
EC:6.1.1.19	5684.07	11916.489999999998	13712.91	24484.6	5834.129999999999	6833.77	15330.56	45925.4	21666.08	16099.88	20385.85	18850.1	21278.050000000003	4767.35	7011.93	13320.5	10987.03	16835.690000000002	16375.56	13745.81	15306.18	9914.16	10728.15	12029.239999999998	15878.030000000002	8721.439999999999	11285.84	15160.240000000002
EC:6.1.1.2	5713.07	11928.489999999998	13721.91	23531.27	5863.629999999999	6883.97	15384.56	45930.4	21670.75	16108.88	20389.18	18851.53	21256.050000000003	4764.200000000001	6908.1	13295.72	10925.030000000002	16626.27	16282.750000000002	13648.75	15267.62	9851.36	10637.7	11933.64	15846.64	8745.439999999999	11194.62	15067.75
EC:6.1.1.20	11368.14	23788.98	27349.82	46985.2	11624.259999999998	13667.54	30599.12	91800.8	43332.16	32183.76	40771.7	37700.2	42504.100000000006	9494.7	13663.86	26434.0	21832.06	32935.380000000005	32128.000000000004	27086.620000000003	30136.36	19512.32	21047.74	23701.48	31403.380000000005	17350.879999999997	22044.34	29883.480000000003
EC:6.1.1.21	5684.07	11916.489999999998	13674.91	23492.6	5812.129999999999	6833.77	15300.89	45901.4	21679.08	16091.88	20385.85	18850.1	21252.050000000003	4767.35	6929.93	13256.5	10956.03	16644.690000000002	16188.000000000002	13654.52	15213.18	9883.16	10683.37	11917.739999999998	15838.690000000002	8713.439999999999	11217.17	15049.240000000002
EC:6.1.1.22	2500.32	9200.88	9422.91	21112.6	2873.03	3538.6000000000004	11701.509999999998	43337.98	18673.99	13672.02	19373.27	18438.6	20641.3	3924.7	5332.17	11499.15	10372.28	13379.589999999998	13172.990000000002	11283.42	12393.62	8354.710000000001	8296.79	8852.16	12785.37	7491.099999999999	8472.17	11921.31
EC:6.1.1.23	29.0	30.0	16.0	0.0	6.0	8.0	27.0	31.0	0.0	0.0	0.0	6.0	0.0	12.5	289.49	205.25	52.33	715.5	679.37	371.33	421.04	190.0	328.92	358.5	386.25	168.0	412.26	470.75
EC:6.1.1.24	1999.07	3544.3	8941.07	21006.77	2681.53	3058.4	9229.93	41918.23	18277.13	13355.77	19126.52	14584.0	20560.89	3646.85	1693.82	8006.69	6554.47	4292.67	4229.52	5976.76	6321.73	4904.400000000001	3424.25	2205.07	6372.47	4229.61	2458.12	5972.47
EC:6.1.1.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0	8.5	0.0
EC:6.1.1.3	5694.57	11923.989999999998	13684.58	23501.43	5825.629999999999	6839.94	15302.89	45900.4	21681.25	16099.88	20385.85	18850.1	21252.050000000003	4747.35	6930.93	13252.0	10916.03	16707.690000000002	16331.56	13644.31	15210.18	9871.16	10589.15	11984.239999999998	15802.030000000002	8761.439999999999	11321.84	15159.240000000002
EC:6.1.1.4	5684.07	11894.489999999998	13765.91	23492.6	5812.129999999999	6833.77	15299.56	45900.4	21666.08	16091.88	20385.85	18850.1	21252.050000000003	4747.35	6831.93	13204.5	10916.03	16436.690000000002	16045.000000000002	13519.31	15080.18	9752.16	10504.37	11700.739999999998	15692.690000000002	8670.439999999999	11001.17	14923.240000000002
EC:6.1.1.5	5684.07	11916.489999999998	13674.91	23492.6	5812.129999999999	6833.77	15299.56	45900.4	21678.08	16099.88	20385.85	18850.1	21252.050000000003	4747.35	6831.93	13225.5	10926.03	16498.09	16169.000000000002	13555.31	15123.18	9777.16	10552.37	11783.739999999998	15715.09	8709.439999999999	11074.17	15002.240000000002
EC:6.1.1.6	7116.82	23579.43	15270.25	24733.1	7174.31	7866.47	21070.86	48068.82	23303.48	17548.49	20790.35	26439.800000000003	21468.71	5099.7	7713.780000000001	14307.28	16714.38	18665.94	17835.6	15045.31	17225.600000000002	11275.74	11743.87	13270.29	17461.63	11591.37	12605.23	16770.84
EC:6.1.1.7	5753.07	12022.489999999998	13828.91	25281.6	6037.629999999999	6983.77	15499.56	46952.4	21790.08	16114.88	20447.85	19168.1	21624.050000000003	4826.849999999999	8137.84	14140.670000000002	11225.36	19312.86	18727.1	14888.14	16554.69	10665.83	11834.65	13667.99	17179.11	9186.94	12831.669999999998	16853.65
EC:6.1.1.9	5684.07	11894.489999999998	13674.91	23492.6	5812.129999999999	6833.77	15299.56	45900.4	21666.08	16091.88	20385.85	18850.1	21252.050000000003	4747.35	6831.93	13204.5	10916.03	16456.260000000002	16083.71	13522.45	15064.18	9770.59	10507.23	11748.739999999998	15686.690000000002	8690.439999999999	11078.46	14991.240000000002
EC:6.1.2.1	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	81.0	18.0	11.0	45.0	24.0	0.0	66.0	150.0	36.0	91.0	110.0
EC:6.2.1.1	9388.75	16812.22	12512.84	22667.5	8178.62	13128.21	17149.0	60374.92	37990.630000000005	25290.72	39557.99	29832.6	37822.0	7280.549999999999	4757.17	17782.6	14920.13	12960.75	12726.82	15543.15	13605.16	7621.240000000001	10097.38	10091.29	15579.12	10332.04	9315.44	14785.11
EC:6.2.1.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:6.2.1.13	4.0	12.0	12.0	11.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	4.0	0.0	0.0	7.0	0.0	50.0	0.0	19.0	18.0	15.0	0.0	27.0	0.0	12.0	0.0	8.0
EC:6.2.1.14	5.25	14.0	0.0	64.0	8.0	8.0	493.0	0.0	19.0	91.0	60.0	23.0	32.0	37.0	408.0	317.0	143.0	962.25	966.75	429.75	502.75	301.0	444.25	632.5	403.75	204.5	548.0	630.75
EC:6.2.1.16	2962.0	2599.75	4060.67	3545.5	2608.0	3177.17	2224.33	2449.0	2617.42	2145.75	843.25	353.0	514.25	681.0	608.58	728.52	243.0	959.25	1101.67	1039.75	1216.08	776.5400000000001	974.0	1237.67	1339.75	789.25	1067.49	1219.0
EC:6.2.1.17	1334.75	6149.75	1532.5	1180.67	1342.25	1162.5	3668.75	1454.25	1568.12	1302.75	268.58000000000004	3774.5	103.25	181.5	423.08	646.52	2655.5	1183.65	1194.84	764.75	904.08	716.87	656.0	865.25	1045.65	1355.5	926.16	1040.33
EC:6.2.1.18	0.0	0.0	14.0	0.0	26.0	0.0	0.0	0.0	15.0	21.0	8.0	16.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:6.2.1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.4	5.4	0.0	7.4	0.0	0.0	0.0	2.6	0.0	0.0	2.6
EC:6.2.1.20	1342.25	6391.58	1604.17	1219.83	1205.0	1015.2	3670.0	2007.75	1520.61	1380.75	279.75	3899.6	176.91	225.35	453.51	501.78	3167.4300000000003	1171.24	923.05	940.02	1263.6	819.83	572.75	685.14	809.04	1572.01	754.48	854.18
EC:6.2.1.22	199.25	5590.58	241.84	60.83	145.32999999999998	108.0	4103.58	9298.75	482.95	2405.75	190.5	3802.7	201.91	122.2	617.84	473.36	3224.1800000000003	1303.5700000000002	1158.66	736.02	1124.56	754.5	320.83	581.31	719.3700000000001	1534.76	797.37	997.1799999999998
EC:6.2.1.25	72.0	41.0	139.0	49.0	126.0	182.0	128.0	248.0	96.0	67.0	10.0	0.0	0.0	0.0	0.0	2.0	0.0	20.0	8.0	0.0	0.0	0.0	13.0	0.0	10.0	0.0	5.0	0.0
EC:6.2.1.26	1711.0	8687.75	8601.57	11386.7	1487.81	2983.73	9043.95	28798.85	16995.800000000003	11002.02	18691.75	16532.73	18355.8	2950.34	2628.21	8763.03	9458.75	7020.56	6609.1900000000005	7504.5	7415.27	6037.93	4583.95	4585.93	8148.04	5749.400000000001	4485.16	7227.34
EC:6.2.1.27	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:6.2.1.3	9294.25	15023.02	12783.86	18678.34	8019.01	11637.08	16253.62	35785.26	22837.97	15700.86	21435.16	17514.6	20020.82	5202.75	10718.7	16689.04	11326.33	24826.98	24437.15	19151.42	19578.49	10935.86	16054.77	20010.61	21907.04	10406.94	17471.559999999998	20119.78
EC:6.2.1.30	2170.75	7026.36	2885.84	1161.0	1605.02	2459.04	3056.21	1789.25	1279.79	1156.11	1138.91	3916.1	457.25	825.25	2940.1	2654.02	3111.83	6075.74	6134.75	4259.75	4481.89	2821.49	4138.93	6008.92	5272.55	2847.6	5100.7	4895.370000000001
EC:6.2.1.31	0.0	23.0	0.0	0.0	0.0	0.0	37.0	4.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
EC:6.2.1.32	79.0	53.0	139.0	71.0	147.0	182.0	142.0	248.0	109.0	84.0	10.0	0.0	4.0	18.0	54.0	68.0	19.0	112.0	161.5	191.0	115.0	56.0	169.0	212.0	93.5	43.0	128.0	213.0
EC:6.2.1.34	1765.0	1682.61	2788.67	2429.83	1486.0	2279.67	778.33	1319.0	1092.09	922.61	663.58	197.0	461.75	583.4	471.67	355.0	212.0	477.25	653.06	757.25	751.0	578.0	775.53	949.25	786.9200000000001	602.25	818.75	659.3399999999999
EC:6.2.1.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:6.2.1.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:6.2.1.40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:6.2.1.5	9173.5	21767.38	11691.68	21443.66	8229.2	12110.74	20444.92	61839.84	38926.4	25964.72	39156.66	33600.2	37625.32	6944.5	5525.8	18355.46	18502.52	14477.14	12990.12	16231.08	15249.06	8492.06	10152.04	9813.84	16042.82	11685.46	9628.44	15167.5
EC:6.2.1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:6.3.1.1	1073.55	6042.58	1186.84	9934.23	1539.83	759.4	5605.65	15505.75	1870.6	3044.05	803.1	5683.6	2360.91	1174.05	3845.02	3667.04	4150.4800000000005	8835.92	9010.92	5069.83	6670.31	3555.15	4889.28	6292.18	6561.320000000001	3456.6600000000003	5614.700000000001	6384.18
EC:6.3.1.10	3325.75	2840.25	4527.67	3349.5	2971.5	3735.17	2848.58	3070.0	2997.76	2519.25	1115.41	467.43	575.25	823.35	3332.3	3001.19	924.25	7997.62	7985.71	4409.18	5396.33	2862.71	4828.31	6594.11	5703.12	1973.3	5831.93	5677.530000000001
EC:6.3.1.11	84.75	5231.36	30.5	6.0	18.35	20.2	2023.05	198.25	11.45	65.61	122.25	3679.1	5.25	112.75	108.67	130.37	2529.33	274.83	290.83	156.44	331.44	411.5	177.07999999999998	222.65	227.7	1150.0	256.95	261.34000000000003
EC:6.3.1.12	293.6	679.47	279.0	9403.0	1338.13	344.33	2742.33	8435.130000000001	830.8	2014.87	326.5	1754.03	1971.0	615.0	727.6700000000001	719.0000000000001	569.87	843.41	1318.41	693.6600000000001	1016.4	696.48	871.58	675.9	1132.9	505.74	801.0	1176.2
EC:6.3.1.13	34.25	75.0	38.0	50.17	154.5	46.0	971.5	3.67	102.0	24.0	5.0	13.0	57.0	74.0	103.0	120.0	13.0	302.25	353.67	192.5	95.0	71.5	89.5	95.5	163.75	49.0	238.0	232.75
EC:6.3.1.2	19897.82	24681.24	33687.270000000004	32684.75	17716.3	22429.63	25310.03	56721.07	32318.6	25383.630000000005	25192.1	20544.6	24156.8	8555.85	11634.54	18024.06	12555.16	26592.57	26313.77	21411.26	23184.73	14899.22	18046.75	22510.19	25382.35	13577.69	19885.95	23815.99
EC:6.3.1.5	5176.57	11426.8	13029.57	23124.1	5427.78	6133.57	14430.93	44337.15	20998.0	15617.27	20115.77	18632.6	21130.39	4445.2	2550.6	9000.130000000001	9343.72	5834.0	5773.41	7445.33	8026.82	6263.6	5003.27	3947.77	8188.82	6178.56	4019.040000000001	7623.52
EC:6.3.1.8	84.75	5291.75	30.5	6.0	24.5	13.0	2049.75	198.25	11.45	62.75	109.25	3712.6	5.25	123.35	115.17	110.17	2502.67	197.25	222.83	189.59	292.34000000000003	450.58	121.33	264.83	215.3	1146.0	289.79	182.09000000000003
EC:6.3.2.1	4706.0	10778.86	5870.5	10785.5	4178.27	6189.37	11959.63	30445.17	19514.45	13114.61	19707.33	16855.6	18798.5	3604.5	4599.58	10960.32	9062.38	11703.51	11441.86	10411.57	9996.490000000002	5713.59	7765.88	8739.34	11383.85	6549.12	7937.559999999999	10822.28
EC:6.3.2.10	5655.07	11891.489999999998	13693.91	23492.6	5802.459999999999	6856.77	15352.56	45854.4	21705.42	16095.88	20391.85	18850.1	21252.050000000003	4747.35	6933.93	13287.5	10952.03	16600.260000000002	16191.21	13499.45	15152.18	9796.09	10539.23	11767.07	15850.02	8720.439999999999	11103.46	14974.91
EC:6.3.2.12	6115.87	12059.489999999998	14197.17	24034.4	5989.929999999999	6949.370000000001	17329.86	48546.600000000006	22543.68	17980.879999999997	20742.95	18990.7	21549.83	5159.030000000001	7733.129999999999	13702.97	11279.56	17523.46	17144.39	14262.14	16659.08	10377.23	11335.85	12627.91	16791.46	9224.91	11818.62	16130.91
EC:6.3.2.13	4819.4	9473.660000000002	12533.7	26240.63	5857.53	4575.3	12683.76	26760.5	5929.349999999999	7565.98	2269.18	7950.23	5079.9400000000005	2830.6800000000003	7341.280000000001	7255.36	5485.63	15388.72	16014.29	9757.56	12744.14	8553.58	9685.89	11766.08	12991.210000000005	6226.18	11003.27	12847.33
EC:6.3.2.17	6115.87	12059.489999999998	14197.17	24034.4	5989.929999999999	6949.370000000001	17329.86	48546.600000000006	22543.68	17980.879999999997	20742.95	18990.7	21549.83	5159.030000000001	7733.129999999999	13702.97	11279.56	17523.46	17144.39	14262.14	16659.08	10377.23	11335.85	12627.91	16791.46	9224.91	11818.62	16130.91
