function	050B	051B	052B	058B	059B	060B	064B	065B	066B	067B	073B	074B	075B	076B	080B	081B	082B	083B	084B	085B	086B	087B	088B	095B	096B	097B	102B	103B	104B	105B	106B	107B	214B	215B	216B	226B	227B	228B	229B	230B	231B	232B	233B	234B	235B	236B	237B	238B	239B	240B	139B	140B	141B	142B	143B	144B	145B	146B	147B	148B	149B	150B	151B	152B	153B	154B	155B	156B	157B	158B	159B	160B	161B	162B	163B	164B	165B	166B	167B	168B	169B	249B	250B	251B	252B	253B	254B	255B	256B	257B	258B	259B	260B	261B	262B	263B	108B	109B	110B	111B	112B	113B	114B	115B	116B	117B	118B	119B	120B	121B	122B	123B	124B	125B	126B	127B	128B	129B	130B	131B	132B	133B	134B	135B	136B	137B	138B
EC:4.4.1.15	9417.91	10100.57	9246.59	4341.92	2984.67	3503.08	150.0	394.5	563.5	299.0	1656.75	779.12	753.55	734.25	625.75	542.77	1087.2	1966.06	1280.73	657.67	3283.58	409.2	546.28	7784.89	5536.74	7994.99	1005.0	1840.21	1028.08	427.4	321.5	332.05	1529.67	641.29	2856.25	1844.09	577.75	829.75	339.33	672.27	438.58	787.79	521.09	982.83	1101.62	593.25	1037.83	880.25	370.17	1335.42	884.25	914.63	537.25	2702.17	3750.79	1469.25	2618.17	2104.83	500.25	473.75	618.25	747.25	730.5	514.25	629.75	334.0	533.0	572.83	357.25	686.92	1141.71	854.34	2191.67	561.38	1227.25	258.25	329.0	393.0	210.0	433.25	469.0	918.75	157.75	97.0	166.0	60.5	152.0	67.0	947.75	286.75	2250.37	1009.58	1451.66	926.0	231.75	1554.0	29.0	32.55	53.75	78.25	51.25	72.75	106.0	44.46	36.75	68.0	18.0	106.63	42.0	66.25	45.0	16.0	39.75	133.0	17.0	15.25	58.0	28.0	55.0	1959.0	480.0	1356.42	658.79	64.0	49.0	28.5	19.0
EC:4.4.1.16	24626.910000000003	11363.98	45301.59	15738.24	41362.17	40797.65	62568.0	66949.17	85489.43	72850.78	21210.480000000003	3893.11	43848.670000000006	48262.17	10715.09	27089.43	12772.64	25266.86	7175.949999999999	31318.75	35914.72	42333.45	31613.2	39624.88	42489.78	49236.850000000006	26764.38	12561.75	85136.57	29677.4	3465.38	24781.35	6496.129999999999	6178.88	13702.43	12177.78	5711.99	9663.4	2267.4	12881.28	7779.63	8644.43	3532.32	11814.27	9155.53	11812.909999999998	13122.2	10350.65	15095.57	9129.68	31751.59	10292.81	16348.92	14618.12	25243.1	28058.47	17249.68	14180.4	37386.17	11713.43	16728.8	17539.0	32255.59	32637.410000000003	7351.599999999999	3160.82	2709.5	7535.08	4780.84	1445.66	15386.49	8354.38	15006.34	10330.04	25464.65	30006.08	25221.42	48926.3	37545.58	28688.0	21462.31	15412.72	17438.93	15163.65	19755.31	12161.93	16744.57	16701.850000000002	22500.15	28880.27	13903.79	18785.6	16616.65	19454.85	20145.68	21470.94	42609.7	43055.5	51032.33	65414.57	65355.55	84045.6	63226.17	84446.23999999999	52792.05	59072.97	75398.95	62037.38	52819.09	40670.5	48491.58	41657.3	31000.3	30048.75	53791.25	63805.5	39387.92	41572.33	76031.92	40786.75	27388.25	57794.58	88505.01999999999	38765.0	42747.5	65682.22	46001.2
EC:4.4.1.19	8.0	17.0	0.0	7.0	0.0	5.0	0.0	18.0	26.0	0.0	19.0	4.0	19.0	16.0	30.0	63.0	75.0	17.0	73.0	28.0	0.0	52.0	23.0	0.0	9.5	0.0	14.0	17.0	0.0	0.0	7.0	26.0	36.1	53.4	0.0	87.5	32.0	9.0	0.0	36.5	15.0	76.6	28.0	18.0	84.5	23.4	48.5	21.33	10.0	47.9	0.0	3.0	41.5	9.5	23.0	4.2	13.0	26.0	12.0	8.0	3.0	0.0	0.0	28.0	19.0	11.0	0.0	14.0	0.0	12.0	38.0	0.0	0.0	25.0	19.0	0.0	0.0	0.0	0.0	10.0	31.0	39.0	0.0	0.0	1.4	0.0	24.8	5.5	2.6	16.0	142.0	2.0	8.0	2.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.5	0.0	0.0	3.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	12.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
EC:4.4.1.2	464.0	1982.0	774.0	816.0	425.0	522.0	144.0	427.0	567.0	313.0	1689.0	788.0	761.0	695.0	616.0	536.0	1094.0	1466.0	687.0	666.0	345.0	366.0	518.0	500.0	621.0	478.0	975.11	926.0	101.0	421.0	324.0	337.0	1186.79	442.0	415.0	739.0500000000001	304.67	416.75	268.0	451.51	324.88	633.12	392.5	225.0	861.88	475.5	843.06	574.44	244.25	1016.38	834.0	601.0	307.0	872.0	652.0	304.0	631.0	585.0	494.0	471.0	676.5	703.0	548.0	495.0	593.0	328.82	418.0	268.0	322.0	667.0	266.0	273.0	460.0	547.0	505.0	260.0	315.0	393.0	202.0	432.0	445.0	129.0	102.0	62.0	139.38	38.0	80.0	31.5	919.0	281.0	727.5	736.0	573.12	456.25	210.0	1584.0	29.0	28.0	51.0	76.0	50.0	66.0	60.0	27.0	32.0	56.0	18.0	17.0	41.0	65.0	45.0	16.0	39.0	107.0	17.0	13.0	50.0	28.0	40.0	45.0	22.0	35.0	52.0	64.0	49.0	26.0	19.0
EC:4.4.1.21	24489.91	10700.82	45296.59	15202.07	41572.84	40334.4	63328.07	67411.83	86551.59	73529.2	21446.99	3839.78	44819.29	47672.33	10921.17	27617.26	13259.72	28378.62	6237.85	32803.82	35499.240000000005	42066.37	31304.87	39437.08	42501.2	49927.44	28192.95	13495.09	87221.74	30334.060000000005	3762.61	25026.88	5865.42	5667.42	16081.33	11583.32	5992.6	9853.83	2473.7200000000003	11814.34	7649.28	7897.200000000001	3003.07	11835.66	8269.4	11967.86	12815.48	9808.01	15191.32	7585.959999999999	32358.93	11105.52	17029.71	14935.12	26561.94	29797.47	17082.620000000003	14303.28	37374.84	11778.99	16519.07	17333.670000000002	31955.25	32442.910000000003	7213.2	3435.33	2855.83	7787.5	5182.0	1256.58	15235.92	8510.16	15090.51	10283.54	25762.59	30040.91	24953.84	48742.97	37451.75	28595.25	21054.570000000003	15766.99	17930.19	15581.07	20204.81	12459.11	17138.73	17033.520000000004	22945.82	29747.43	11805.75	18879.92	16430.670000000002	19529.11	20291.6	21658.03	41986.240000000005	42303.17	47836.53	47977.0	63057.18	77448.1	51922.17	72517.90999999999	51955.58	34464.17	63050.75	53450.05	52877.59	41292.33	48556.25	35874.5	23263.5	29982.92	53755.08	64342.17	42769.92	44381.84	76121.92	42513.08	27309.75	59046.75	89111.51000000001	38420.17	41775.25	54976.59	32309.0
EC:4.4.1.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	19.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.67	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	21.0	0.0	0.0	33.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	11.0	0.0	0.0	10.0	15.0	18.67	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.4.1.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	44.66	60.0	0.0	66.0	0.0	0.0	16.0	32.0	0.0	40.0	14.0	8.0	46.0	0.0	32.0	48.0	24.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	3836.0	912.0	2626.0	1186.0	0.0	0.0	0.0	0.0
EC:4.4.1.25	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67	0.0	4.0	0.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	0.0	8.0	0.0	7.0	5.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.17	0.0	0.0	0.0	0.0	0.0
EC:4.4.1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.4.1.5	14248.58	12507.45	22694.59	12475.99	15491.01	13382.65	12443.27	14625.83	19369.59	15149.2	18178.24	3103.95	14285.09	13357.75	5927.75	9825.57	7232.5	11668.740000000002	3796.24	9304.25	14087.21	11996.56	14616.82	16924.53	15333.52	18254.4	9302.13	7161.89	35847.16	8742.960000000001	2702.18	6676.38	10841.52	7252.07	19650.34	12672.41	6568.579999999999	5176.41	2717.75	8765.25	6437.85	7554.830000000001	4050.05	6318.65	9106.77	8849.630000000001	9571.98	10042.45	3350.41	9840.78	7698.27	4344.34	5658.16	6013.62	8557.39	7000.22	6110.679999999999	5125.61	7973.92	3530.99	4700.92	4977.250000000001	7626.0	7474.23	2336.3500000000004	2332.8500000000004	1832.33	2645.25	1788.59	1490.07	5819.24	2761.01	5675.04	3103.37	6311.99	6950.41	5980.59	10846.72	8013.75	6577.75	4883.379999999999	8544.61	6906.09	6003.34	7798.8	3677.01	5536.67	5254.67	5455.42	10523.75	15113.44	3693.86	6810.6900000000005	6734.84	4723.08	5560.44	19255.44	19624.89	10947.61	8740.42	10527.509999999998	20973.78	8903.59	24500.8	24175.28	13789.84	16200.25	10796.97	20515.19	20944.58	14258.33	7651.0	8043.8	2538.17	16279.58	14520.17	27778.34	20153.25	22258.67	32674.83	7733.16	24830.34	22538.120000000003	18420.17	19204.25	13362.09	11991.0
EC:4.4.1.8	49152.490000000005	24000.44	89358.18	30048.959999999995	81811.67	80974.23	125979.67	134700.33	172558.54	146639.85	40305.66	8302.08	88433.84	95910.18	23142.92	55631.74	26875.72	54516.66	14860.54	65491.72	81390.17	83608.40999999999	60985.36	80315.81999999999	86495.34999999999	101368.28	55252.62999999999	26413.57	172107.39	59543.76000000001	7097.25	49554.42999999999	14794.63	13313.66	37654.92	26000.19	12621.95	20237.19	5066.64	26362.53	16533.89	18343.9	7287.11	24351.390000000003	19297.89	24639.94	27003.57	22053.38	30897.04	18762.710000000003	63962.36	21708.84	33112.5	30118.370000000003	52051.1	57968.07	34858.38	28841.08	74987.26	23670.540000000005	33144.71	34580.05	65355.17	65082.64	15885.35	8348.33	9641.93	18700.58	10162.91	3164.48	31642.17	17472.399999999998	31474.04	20971.0	53394.44	59928.16	50035.34	97494.22	74899.90000000001	57544.5	42841.47	33068.55	36098.94	34268.48999999999	40576.72	24716.74	35093.57	33720.030000000006	41215.170000000006	61220.76999999999	30410.44	37143.23	35102.21	42284.89000000001	41241.6	43196.31	68091.98000000001	70120.06	64041.93	103269.4	110564.43	143449.7	124162.67	155774.06	106438.16	100700.47	135226.7	120838.14	104541.27	82733.26000000001	92921.17	84509.8	55975.8	65950.34	93021.16	129165.34	92269.17	98866.35	150308.16999999998	81492.91	76312.98999999999	116385.34	182799.62	93114.84	97867.0	116540.31	98122.2
EC:4.6.1.1	9565.91	10257.74	9567.59	4483.34	3493.34	3564.58	981.67	1410.66	2374.66	1279.92	2993.59	1223.49	2410.92	1007.08	1968.75	2364.6000000000004	2820.61	5265.09	1244.67	2623.18	3445.49	807.0400000000001	1090.61	5896.58	2566.5	3536.5199999999995	2852.34	2539.41	2295.08	1272.06	1066.98	807.5799999999999	4662.59	2250.77	2518.25	4205.02	1983.08	1911.76	1259.82	2528.69	1831.08	2696.67	1269.3200000000002	1701.67	3132.3	2318.26	2933.66	2940.01	1162.0	4116.68	1081.42	1735.2199999999998	1084.42	3395.09	3686.99	1598.93	2762.51	2386.49	594.59	840.5699999999999	793.5799999999999	852.58	788.0	708.75	648.75	808.84	768.83	878.5	764.41	653.51	1222.5	651.56	1396.56	721.46	1067.59	504.58	543.6700000000001	550.17	289.17	546.75	671.16	1172.92	596.59	459.67	487.83	481.01	853.16	698.5	602.9200000000001	1010.08	4143.83	490.07	918.3199999999998	642.33	187.42	199.66	2784.0	3306.55	4217.75	17644.66	2601.26	7335.75	11386.0	13178.32	2934.35	25988.8	12964.2	8625.21	135.0	106.25	96.0	5865.8	7669.75	288.5	194.0	436.25	100.0	48.0	40.0	5727.0	972.0	3085.75	1953.26	4409.0	9488.0	12579.3	22195.2
EC:4.6.1.12	9780.58	11134.24	9941.59	5104.59	3893.34	4100.33	1046.67	1879.16	2911.41	1563.92	3593.17	1679.83	3057.7200000000003	1726.75	3021.83	3431.6400000000003	3860.94	5879.700000000001	2320.27	3329.1800000000003	3871.72	1385.29	1874.95	6662.55	3085.08	3645.86	3200.95	2728.41	6611.75	1415.06	1478.48	1199.6799999999998	10404.21	6165.780000000001	13288.66	10614.62	4194.4	3678.33	2099.32	6084.889999999999	4309.24	6708.28	3574.56	3160.1000000000004	7959.1	5738.740000000001	6676.61	7920.56	2219.48	9023.31	1868.59	1807.02	1386.03	3693.34	3890.57	1974.54	3155.9100000000003	2682.58	901.09	1105.6699999999998	1239.83	1512.33	1435.5	937.75	938.15	1008.66	956.33	936.25	872.66	888.58	3110.25	795.56	1684.56	955.79	1304.99	729.0799999999999	974.42	908.92	542.42	790.25	959.73	4826.44	1601.19	1526.49	1403.04	1376.11	2057.03	2245.85	1177.42	1330.6	14319.5	1455.82	3408.4299999999994	2151.88	473.1	342.24	15096.44	14526.64	10677.03	19034.24	4890.05	17607.03	12013.67	21594.74	13937.38	32202.97	18622.45	10117.88	12979.35	12161.83	8788.75	8300.8	11886.3	1279.92	9342.58	3294.17	17636.92	12630.17	5707.25	28776.08	4529.58	11600.92	6356.42	14829.17	19023.25	16196.72	26385.2
EC:4.6.1.13	0.0	4.17	0.0	3.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	12.33	4.0	0.0	0.0	5.67	0.0	1.5	0.0	7.17	0.0	0.0	3.17	2.0	0.0	0.0	0.0	9.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	4.33	0.0	2.4	0.0	0.75	12.6	2.2	1.57	0.0	6.0	2.4	0.88	12.93	1.4	7.710000000000001	14.0	0.0	11.0	18.0	6.0	0.0	0.0	6.0	9.0	0.0	20.0	0.0	16.0	5.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	8.0	0.0	5.0	10.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	31.05	0.0	1.14	0.57	0.0	0.57	2076.0	3000.8	3976.0	17549.4	2548.0	7253.0	11276.0	13150.0	2894.6	25924.8	12941.2	8576.0	0.0	0.0	8.0	5849.8	7617.0	126.0	64.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	15.0	2705.0	5423.0	11814.8	17874.2
EC:4.6.1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.7.1.1	9163.91	8615.72	8751.59	4037.92	2893.17	3397.83	66.0	423.5	476.25	247.0	577.75	342.5	543.75	662.5	925.25	921.1	818.95	702.8699999999999	592.2099999999999	529.25	3293.08	389.2	574.7	5412.41	1987.33	2582.4	223.0	409.07	946.08	50.4	160.5	113.25	315.07000000000005	207.62	2543.25	1115.84	309.0	400.25	88.58	273.52	98.08	193.29	129.09	719.83	288.87	109.25	118.58	220.25	50.92	269.92	116.25	349.21	324.75	1927.17	3128.65	1218.25	2104.17	1598.58	12.0	93.5	129.25	129.25	218.5	120.25	4.0	107.0	180.0	332.83	43.25	135.5	913.57	260.78000000000003	676.1400000000001	70.21000000000001	343.25	63.25	108.0	145.0	103.0	70.25	222.75	313.75	49.75	26.0	14.0	36.5	51.0	55.0	28.75	5.75	951.62	135.08	457.66	170.0	5.75	0.0	0.0	14.0	25.75	2.25	16.25	22.75	49.0	28.32	8.75	15.0	12.0	44.21	1.0	18.25	0.0	4.0	24.75	16.5	0.0	22.25	39.0	98.0	24.0	14.0	22.0	46.25	20.68	80.0	33.0	17.5	7.0
EC:4.99.1.1	24816.58	12927.570000000002	44286.59	14939.07	40788.34	40647.4	63417.27	68211.33	87618.59	74014.45	20264.57	4871.349999999999	45290.59	48382.42	12577.17	29021.97	15050.3	29830.1	8000.61	33645.18	34854.35	42035.96000000001	30208.45	40317.37999999999	42912.28	49718.44	28883.55	14029.26	78747.08	30196.060000000005	4219.79	25056.38	6529.63	5002.59	7307.25	10470.28	4999.15	9192.43	2399.25	11762.44	7227.29	7937.5	3016.98	11209.66	8166.87	11100.93	11698.0	8422.97	14734.58	7987.280000000001	32305.09	11215.52	16489.629999999997	15721.54	25728.82	28140.39	17851.79	14752.56	37574.59	12138.5	17017.08	17899.25	32252.5	32799.75	7747.35	3745.66	3246.33	7910.25	5398.08	1966.83	14588.24	8687.869999999999	15436.76	10686.62	25889.99	30063.41	25005.34	48995.22	37583.5	28922.75	21609.39	12391.09	15655.59	13578.09	17700.83	10359.68	15595.16	15344.5	16182.42	26613.08	8266.54	17175.07	14585.24	17626.33	19233.42	19962.370000000003	14109.0	15109.22	6781.75	36583.75	42948.72	49569.52	41089.5	61014.82	42400.25	25488.0	45761.0	43576.88	20720.6	19712.25	12530.5	19558.0	9556.55	5442.5	21583.0	57177.75	24684.0	19112.17	68774.67	13248.5	9797.83	48882.08	83581.93000000001	14051.5	12295.5	36543.17	11689.0
EC:4.99.1.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:4.99.1.3	37.0	322.33000000000004	102.0	190.5	75.33	115.0	4.0	52.5	179.0	80.0	228.0	128.8	115.0	210.33	176.0	162.0	260.5	383.32	430.71	90.0	165.6	144.0	260.5	1550.99	1758.91	2533.15	95.61	416.57	2571.0	88.0	180.57	189.0	3075.69	2296.9	7930.410000000001	3388.9	1440.1	1106.05	611.0	1953.39	1485.6799999999998	2332.85	1327.72	771.8299999999999	2928.2200000000003	1620.9399999999998	2037.6	2833.25	653.3	3240.98	253.17	142.71	167.4	176.5	50.9	77.2	190.0	174.67000000000002	90.0	75.33	349.5	478.33	298.5	96.0	319.0	145.0	75.0	10.0	103.0	122.66	367.0	265.57	788.1400000000001	164.04	394.0	178.0	110.0	325.5	160.0	238.0	215.0	2831.35	427.5	575.0	531.73	475.33	723.97	832.5	340.1	202.67	6672.700000000001	658.1600000000001	2097.61	1261.9699999999998	149.82999999999998	67.14	6071.74	3330.42	1240.03	299.17	386.63	1152.43	141.17000000000002	2509.74	3999.33	2734.17	1551.5	179.88	3709.67	3416.33	1507.5	381.0	787.5	269.67	1911.83	3031.67	7912.67	5496.67	977.0	12523.33	1184.83	5370.67	5601.59	6419.17	10433.0	2101.67	10078.5
EC:4.99.1.4	9660.58	10916.12	9551.59	4935.17	3455.0	3951.08	212.6	887.5	1098.5	602.0	2432.0	1205.92	1426.55	1428.25	1643.17	1675.41	2380.98	2868.6	2044.69	1580.34	3726.97	931.4	1327.65	7394.370000000001	4671.66	5845.169999999999	1272.11	1702.89	4555.91	580.8	636.0699999999999	556.05	5661.46	3747.02	9392.05	6803.34	2279.01	1992.0	1085.01	3246.04	2138.17	3789.18	2063.48	2092.16	4470.37	3119.74	3659.38	4359.639999999999	1125.67	5386.01	1781.42	1073.2199999999998	959.36	3012.42	3975.22	1684.12	2955.92	2400.83	664.25	636.0100000000001	1099.25	1252.25	916.75	782.25	836.15	529.0	759.5	681.58	465.25	971.92	1783.57	854.3500000000001	1870.53	874.67	1412.65	397.25	507.0	644.75	370.0	600.25	812.4	2990.27	1030.83	967.67	1065.23	710.6700000000001	1330.97	1183.5	2390.35	874.25	9320.07	2250.41	3137.32	2138.0	653.5	3302.21	4338.64	4426.89	2098.65	436.92	601.52	1795.55	238.0	3046.56	4796.08	3095.5	1992.5	272.59000000000003	2331.9300000000003	3390.58	1304.67	561.0	922.05	396.67	1365.83	2009.42	10168.5	7340.51	1335.0	6857.83	845.0	4258.42	3073.52	5498.17	6855.0	1651.17	5263.0
EC:4.99.1.5	0.0	13.58	1.0	2.0	4.0	6.25	0.0	0.0	3.25	0.0	10.0	1.29	7.0	10.75	3.0	3.0	2.75	1.25	21.5	3.25	2.5	0.0	4.75	7.5	2.5	0.0	0.0	8.5	0.0	0.0	2.75	0.0	14.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	0.0	0.0	6.58	2.25	6.25	1.0	5.33	0.0	0.0	3.75	1.0	0.0	0.0	0.0	2.75	0.0	0.0	3.25	5.75	14.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0
EC:5.1.1.1	49125.16	23699.620000000003	89200.18	30071.76	81619.18	80817.90000000001	125626.27	134334.99999999997	172023.32	146249.58000000002	40378.990000000005	8289.16	88273.31	95746.12	23119.59	55497.49	26909.01	54303.84	14436.1	65398.89	81335.81999999999	83563.62000000001	60958.16	78954.49	84724.86	98610.42	55245.00999999999	26117.61	168336.07	59473.56	7205.94	49463.73	15029.88	12975.01	33293.58	25174.15	11639.28	19489.8	4778.38	25989.44	15854.07	18185.3	7189.54	23892.69	19468.67	24147.01	26333.01	20774.29	30222.75	18619.68	63706.19	21646.83	33119.6	30101.370000000003	52059.02	57855.12	34834.87	28797.01	74867.09	23809.83	33292.46	34654.27	65044.59	64916.66	15819.749999999998	8416.15	9731.53	18705.58	10129.72	3224.4	30895.16	17274.14	30744.9	21006.76	53077.03999999999	59782.99	49816.76	97301.22	74710.88	57353.0	42675.2	30790.98	34930.189999999995	33317.16	39020.44	23595.21	34408.03	33474.880000000005	40358.37	58924.02	27984.459999999995	36351.04	33448.96	40987.61	40761.1	41904.95	64323.12	65621.40000000001	63628.58	119613.55	111177.43	142083.89	134899.66999999998	162454.22999999998	101873.23	122546.77	143822.65	127908.1	101035.62	76237.94	89374.42	88437.6	61377.35	65838.26000000001	89361.91	128029.59	82342.42	92478.19	145765.59	80768.99	74262.58	111458.83	182042.02	91432.51	102156.25	126227.2	118351.9
