pathway	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
PWY-2941	48136.52200638364	69975.52424813565	48492.41014372808	56385.2083790709	73793.70324666989	51577.8692192433	23123.28979533719	14677.954624390934	16249.636200772517	22473.64282927937	43286.48314197967	38339.6699901901	33044.87735471108	33832.19584172724	31133.09821089514	40640.70462085583	31540.605611965835	29071.743299488448	25524.73342911991	15455.978418594395	32804.31355485062	26530.38347456005	20977.507323536207	16895.620832117533	32074.03450438645	25622.26150715096	21757.81751995796	28550.8908027546	25822.275796712394	17416.733968801214	30640.893060751325	21201.97470540372	26864.338174911496	30008.164959908103	28550.74462993765	27008.205637977404	25578.9178659695	31912.863549465328	34608.3001406574	29972.699352151296	22887.202824061133	22217.530926756383
PWY-2942	51542.98710434591	72774.1902196152	51764.092931752144	59442.7050743793	76510.01889090244	55349.40751958055	24225.25712353559	16117.629089674449	18052.38914064097	24366.627060097013	47196.12234452606	39218.89281294102	33881.989802791766	34676.84193180438	32838.96274575692	42136.28663601687	32300.92501390644	30074.3538138077	26469.919678210383	24517.545712411447	34744.557548203404	34183.851675109145	30220.27478787847	25990.353110414173	38555.03283773056	33757.302735374455	28042.118421622254	31996.55613725046	30737.558002305497	27049.49237005393	39138.85612789897	26872.88525000564	32831.1340535643	35580.28767714914	35758.838236689044	35257.29045595566	32151.888014092103	45933.94470604636	40437.451185397935	35267.987853648665	30280.82467055872	38867.65471115356
PWY-3001	21322.48326910904	20720.20303567669	21421.94546394604	21515.775910766264	16503.597519116458	23555.83747676192	10403.782885360357	8607.887515683358	11201.856114118877	12957.687657964125	19107.869168415404	1794.8164578002838	4547.281714967351	5505.837169411219	11600.74465755854	8037.494550734815	4641.976896078324	5749.986350207492	6392.194651928432	21743.617579369748	11897.123567841252	27097.385631377336	25224.81919337348	22434.12904594188	26183.8069533346	26057.50757037461	20754.63641178254	18726.838921045583	21168.54502472821	24883.69959427012	28518.813094971127	19127.60082963258	22169.67906225704	23118.9916970112	24459.742166610173	26992.254626590555	21057.74710657925	35957.99456546181	24622.719665522924	23666.45633649115	20515.84136772569	32959.47926559687
PWY-3661	287.16450519004934	195.97843292257284	245.91134139420924	408.5905280174016	489.2922493400192	203.3214368983376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.27100091081488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.27436540576051	0.0	14.584471369253071	0.0	0.0	0.0	14.45500644898867
PWY-3781	2638.389352303677	2588.2479457764275	3040.013480272066	4334.2341875953225	4918.592013441255	2922.7934890968104	71.5510810141512	43.916247973054745	318.6473773144185	1598.4063315494825	118.83032829795287	93.3288969337684	301.59023848876654	174.28799431229805	117.80124760037324	187.1715822835205	84.48374258045692	0.0	333.9117315880111	8.99855963427481	390.4240629001299	0.0	97.85636555794524	70.9344427955358	222.9027337930972	97.86432710970762	89.81681171046579	0.0	79.84075984727727	0.0	3.99978300411122	29.98104289532456	0.0	87.85291869394658	43.96528589947814	673.4142540784993	388.4374105926983	776.2787581870207	692.8249359941811	99.7971371800487	0.0	963.3294320483652
PWY-3801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-3941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-4984	206.43634324160948	242.19448890566025	315.51633555290584	707.0457883783955	7809.209684437078	212.0059216359344	57.2916589172025	0.0	47.36455855885796	152.54652579535875	278.3503260859313	92.1566033528772	119.33771076065848	368.3224535200049	173.4064862181233	141.8624579418396	1392.3145877824902	942.0866056641725	1558.2214992442794	291.210203379244	660.8898479968096	5831.960549107433	8145.370241207896	6640.135168632146	208.4469120937456	9541.553520989328	6793.390974528919	4671.342190181644	1512.2572476422552	12552.078240936558	6919.17648679075	5433.393663035748	534.1456922738106	6497.018990711086	7268.200730896656	7633.567710798946	13372.35855500785	8992.636677559889	9572.035437637063	3542.6773815568417	6329.718681898741	4203.565808673156
PWY-5005	0.0	28.756116135215905	0.0	33.54283263707359	0.0	71.78523918304529	0.0	0.0	0.0	220.739725175814	0.0	125.48754570142182	251.16743303929192	155.1806511042273	28.648213447092207	4.768025042976947	80.78930177780204	0.0	37.85753373186294	0.0	14.368769999649604	0.0	0.0	114.71512122475367	0.0	52.70800266695221	166.67607142586473	0.0	0.0	0.0	0.0	0.0	0.0	583.7022241072005	0.0	2806.424229492999	1103.8948386389434	47.841150914909626	0.0	0.0	905.908380017021	85.56580109200611
PWY-5022	348.8730925596695	356.6595961021444	444.4594071210437	749.4611820234336	7266.0996125761085	442.6526865748029	113.66766855386356	45.01852158608853	121.53013148612838	839.9332046119089	380.8502289852308	97.86480284921944	239.0331027999732	195.6859940612508	477.8624931934133	306.6602076124568	678.0713683997708	788.3296863603209	1205.3178161988376	650.8676162816515	1184.9964320832653	4770.670561944742	4995.377436842741	2456.8689554274247	980.2712041941824	2442.9815934227	1677.8766308031777	3980.923411009456	2732.908980955333	2744.9613202681794	2836.734076200687	2720.593506095307	2387.7415064163265	1232.5089766148164	1569.3337188290498	3003.662149764976	1528.9470065133155	5106.462619946606	1683.301363189095	985.7451096054708	1306.2417384668374	4996.346645029072
PWY-5028	63.94044245625288	30.87752757635464	100.03385285849566	69.40131122792597	40.64062022015258	5.542044934343947	0.0	0.0	18.00181965239921	34.93551689958282	29.90461007067451	42.13859908666351	90.39915745521904	44.43720444677968	22.399080880786816	54.39449991030856	22.36446673112815	0.0	84.97070034239731	0.0	98.40217059089616	0.0	0.0	0.0	49.69213466305008	0.0	22.425756448035656	0.0	19.87222324674229	0.0	0.0	7.489848682227045	0.0	17.44746571092491	14.970179401649622	19.91062877337965	0.0	9.987353657068295	14.935190132700212	0.0	0.0	19.91828656726148
PWY-5088	0.0	10.431340440794845	0.0	7.499556265297015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0120741302972656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.00282403258906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.44984934854669	14.990366127270638	0.0	16.100074400129337	137.8557038120212	0.0	0.0	17.817675847670646
PWY-5097	50610.420735218	72088.25286388268	51169.634730328085	58786.16696568022	73726.14233979693	54390.00498990099	23553.224986562767	15919.379860361298	17577.907255283317	23774.01778246512	45488.98290134425	38333.77296817837	33222.15515408117	34024.596211142016	32461.2757115602	41138.64842268109	31783.263738818503	29569.261816412592	26029.26666003865	23953.78925172717	33564.59659980329	33258.8955872678	29527.37460613932	25406.00095764461	38082.639978308594	33222.583172048406	27527.623037632075	31448.930581787023	30211.860870723543	25476.90381104681	38475.80776188176	26500.24732269885	32114.053783579457	35327.79330878256	35531.68425421128	35189.05132815468	31958.20639809456	45784.755133722974	40211.89527889319	35097.64952031356	30057.706161058093	38775.35158900355
PWY-5100	65888.50069464419	96639.4133796314	66357.21392410157	77455.94640799199	104657.07087910784	70529.27071175992	31865.24980044052	19925.529496098898	21978.6494354028	30566.84547028689	63796.07164021144	54808.41303061047	48034.46034526291	48117.56298133811	43930.35917758334	58518.05735583985	44589.7435252739	41508.04692045634	36546.749984036025	26221.69054625279	46666.71901811783	38088.8371579636	33129.69102132591	23326.951240257666	48210.187042094745	38732.287232882896	34057.743410373805	42043.35098025373	38650.047688018174	22070.15790836628	44506.917109163725	31788.411592103694	39939.01946174554	44874.86032722916	42826.16459323975	43026.124235306575	38136.30899217507	54135.50066346557	51943.443192193896	44071.39297960133	35784.443313961456	43115.86811679665
PWY-5101	15501.52589653661	14127.193661115653	15635.756876834284	15304.233121992604	14426.947812340566	17229.02146537696	7795.463629368881	6772.524364566791	9353.168105780756	10479.428204814889	15297.084429694343	1064.1684335771035	2806.000607647153	3393.938333696808	7781.494098022975	6371.252687966016	3326.6397851047795	4282.913375728161	4996.281242988301	22833.05385740873	8253.90174277921	27608.563726428056	28361.998745347235	24283.74788632691	22765.41932516653	24564.025167919524	19153.24349560499	15260.3017727907	18414.81284685427	30902.32311854552	25516.338888844355	18044.111527736583	19206.357739397965	19621.69248920649	22424.54345516283	24804.669664706056	19794.8306258964	38500.67812474111	19442.97844262312	19752.279922067028	18752.497307551195	36474.48589576348
PWY-5103	15225.673743665862	13904.224617010372	15308.676437483906	14820.87646812952	9251.976192202164	16944.47997409514	6592.328696783001	6568.728272630793	8311.543670414383	8995.584820958318	10929.152568105015	819.8425855137878	1818.1091259400027	2689.636571391891	6284.159511656461	4150.448873943577	2503.7254342279866	3182.797596661359	3639.271418932171	19740.09702316232	6681.047621327125	22397.90057667718	22338.434633364883	19985.475495832965	19404.13072952685	21082.140921732404	16283.039085366356	12313.943490773208	15415.497495516282	22948.36122573648	21944.829598712546	15441.586335474984	16346.840129243976	16896.714275394683	19559.93018261123	20612.792626611343	17046.955874066352	32483.643206299424	16615.277648996434	16595.658881738542	16629.60487313778	31470.124451319985
PWY-5104	12872.389758319956	11593.76661614744	12779.850844416176	12276.799364659537	2812.4766861570806	14308.346285314195	3383.8159011794846	5600.813174616493	6731.1632130997605	7835.724201293537	15205.99379923249	910.8803544981832	2735.019018960873	2925.004577992006	6815.510230567216	6652.910648135	2172.645352681247	3204.2476047714767	2184.34140195486	21495.62474914993	7238.911661997378	25095.90895042246	26356.64875627346	21919.29309228044	21053.702223513526	22502.61056350884	17337.849627777636	14122.031756721197	17127.76105752701	21589.64407163361	23215.64349616659	16908.404855210574	17737.577677028185	18723.018422597976	21381.17699845152	24883.40016965106	19509.839569115946	37950.35297158486	19013.4977375329	18370.62066206716	18344.31626023775	35283.81173824047
PWY-5121	13956.383232876333	12753.301038164918	13767.34843289488	13231.982188002512	3674.177149945304	15328.56386372944	4157.709757591034	5483.054803471379	6426.625175383711	7215.099550126172	13954.551126155928	1115.3702129466958	3539.264345659832	3529.3878590734694	7045.260677191687	6438.236489762803	2468.6519015641047	3337.120706539439	3400.8938687999294	18178.49275663272	7222.2366425281725	19816.141895081764	20209.504680392845	18273.97496074892	19553.64811460317	20105.57755859293	15903.561836054016	13545.46856954485	15727.68266356352	18658.217087102512	20727.796510323737	15657.110956064782	15988.542142197331	19280.96739125979	20985.89672125169	22993.71600576548	19871.658731539	32433.449488009875	20833.63791082973	18349.301263341826	19652.67057837456	29749.97883550884
PWY-5154	14207.331548494254	13023.857761548048	14203.116031839712	13380.419741105949	2474.892003443172	15641.73690858878	3297.48375992015	5757.759420822865	6050.832447055695	6465.055621989354	3686.331570898108	785.3111929843298	1049.6435786751229	2467.842250535376	5778.788512030141	756.3378533985646	2096.836552433804	3034.128118083002	3435.063824158143	12453.060213829762	4770.388191580473	12025.294536533322	13174.671688873364	10005.902629402966	12345.326311900122	14665.491469489549	11851.249863976038	7716.833044757598	10164.708146065284	7238.243349294384	14662.38759042399	10819.16839544848	12153.444053079607	10856.211618448828	11531.586064490351	6534.678329406519	9077.379533119709	11984.480416102862	6490.910136375918	10894.68615716952	9327.22260612702	8580.635349717671
PWY-5177	37.95451694172506	41.93785409899221	77.80810925009509	89.72456944104692	120.7734351371159	75.83801337655983	0.0	11.98996115323994	0.0	181.8694872810957	177.08276645018796	0.0	9.805657469703585	0.0	644.7654208420729	20.93135108538251	7.980215583880633	29.804171644898943	0.0	181.5948249596946	353.3514710254061	1060.3551505105654	1192.1143040037534	502.5012442419998	197.28732062375377	870.6478249984708	452.80198471807824	901.4393920269893	870.0896403863778	0.0	1710.1277944868316	1088.1365602266403	1131.3435258643397	122.8722981928997	141.05796915062766	352.119551073924	179.1215399009513	504.8605360003615	230.78130400716137	169.4103235908221	64.44326491017388	598.6840717064059
PWY-5178	16.74283357729254	0.0	0.0	0.0	13.79826562203901	0.0	0.0	0.0	10.886456476571365	29.759026748301483	26.918062785285763	25.96050272056928	49.91111220960697	40.26995059462183	308.3269087219687	40.48516161290902	534.5942954184665	281.4579130433903	530.654762310759	0.0	89.22432845029013	0.0	0.0	0.0	42.11158723967974	0.0	21.257302082576192	0.0	20.265764910741705	0.0	332.2471350924852	7.660647609569146	250.63883472686769	0.0	0.0	17.868670895728542	0.0	0.0	12.435970956339988	0.0	0.0	14.93437422815179
PWY-5180	9678.811928307714	8767.849435712073	9600.58460463644	8712.225827444594	186.36185001328312	10855.910862262028	2071.62638995854	4158.382100456548	4024.9372456524334	4041.613355891852	591.5846686214732	56.74562047859808	101.62215701367798	719.3573971136541	1444.9987826805996	72.20182625517225	656.9275847743628	968.0620629696152	981.7109727772852	122.337012496195	1817.836763694248	1216.49189964387	1105.0545704009446	649.5432723052021	297.22361981137755	3013.927515284911	3208.4786901014104	3670.9576617823736	3782.3264131898304	0.0	2185.203357257916	2751.914373011995	2036.1916271875664	0.0	95.04317366403824	211.01319477558133	29.385744573159503	481.8890168179231	158.67021267021542	95.27612525973456	65.1396669995395	547.088322810202
PWY-5181	98.94361415360297	65.6882954849698	88.55104625216353	160.40349521836063	68.25464191149953	44.56511976013791	0.0	0.0	18.1559125959773	46.95337186332156	0.0	0.0	0.0	0.0	1417.0068430412173	0.0	561.0275127641495	879.3888290116021	813.6435310482611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1452.0919874901908	0.0	1374.2959918331142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5182	9678.811928307714	8767.849435712073	9600.58460463644	8712.225827444594	186.36185001328312	10855.910862262028	2071.62638995854	4158.382100456548	4024.9372456524334	4041.613355891852	591.5846686214732	56.74562047859808	101.62215701367798	719.3573971136541	1444.9987826805996	72.20182625517225	656.9275847743628	968.0620629696152	981.7109727772852	122.337012496195	1817.836763694248	1216.49189964387	1105.0545704009446	649.5432723052021	297.22361981137755	3013.927515284911	3208.4786901014104	3670.9576617823736	3782.3264131898304	0.0	2185.203357257916	2751.914373011995	2036.1916271875664	0.0	95.04317366403824	211.01319477558133	29.385744573159503	481.8890168179231	158.67021267021542	95.27612525973456	65.1396669995395	547.088322810202
PWY-5183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.670743519607203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5188	8249.425661276702	7283.102583713622	8328.534731908305	7763.87413996259	4977.628503853418	9214.87179749948	2458.82516500545	3560.134975047431	3984.321582203663	4292.273013467213	3171.8205042241134	432.1903315900034	1041.7812057877484	1419.9272884390032	2305.94229577792	2156.698444566712	1227.7352829432532	1567.7823763782917	2126.381842855372	6162.395813900211	2839.6826921237043	4549.01396873844	5689.013035949547	3948.253503112627	5202.420497270511	6118.214552906267	5755.3915981354685	6689.784186975384	7609.197653331053	4412.502008128025	3372.5163922154243	6363.33767394899	4217.639201619423	3676.349819488923	4274.350603836718	10200.809514586725	6651.464960940221	14381.953776821823	5718.8582352652	3259.936995602998	3657.64262971178	14245.238076391994
PWY-5189	8219.176222442597	7264.476473081814	8284.909139220825	7707.02755369158	4769.809284491514	9187.513112741024	2455.335301910442	3557.865728972915	3982.075360149156	4360.521414474564	4205.589032491691	432.1733793666237	1062.9260718375335	1380.914172840144	2427.660505646072	2753.7022534359853	1226.9808852908295	1509.823065658176	2078.285907358308	5915.012027652664	2752.5399057946	4185.721930106376	5336.426622787939	3617.0274957423258	4967.640067777503	5795.748872294305	5583.041841132234	6570.9070716304495	7349.369137521202	3731.252658422749	3256.914991203688	6055.5891513949855	4075.578702118205	3645.45243032808	4735.338659330472	10470.684643608336	6582.733727243449	14507.51422711458	5802.898839209521	3707.285832384842	3813.913566533573	15366.08517764555
PWY-5198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5265	23.98403505346876	344.5214376140799	493.8314620130243	1631.4376448641533	26280.425007573027	344.7892918676483	272.51077363087506	0.0	0.0	0.0	4854.626827458503	450.2529362701504	4804.002158794178	1007.5320002782238	583.8350738224343	344.73947345352246	3571.709366719972	5870.482209297966	6539.899555510504	7347.213669586907	2720.1399082270286	4195.246752893118	3119.588232035585	2190.017800125948	32.93189454554765	739.0712645798314	2899.229660844095	487.2430978369206	4686.620801857431	9948.596239985056	306.2109016059392	741.3988092501066	352.30292680344206	0.0	63.249245568483126	46.46230209324244	82.98617539448703	0.0	0.0	44.94574140615961	178.12159260443283	85.88072235394509
