function	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
K17321	76.0	56.5	76.0	112.5	129.7	51.22	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	7.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
K17322	76.0	56.5	76.0	112.5	129.7	51.22	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	7.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
K17323	76.0	56.5	76.0	112.5	129.7	51.22	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	7.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
K17324	76.0	56.5	76.0	112.5	129.7	51.22	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	7.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
K17325	76.0	56.5	76.0	112.5	129.7	51.22	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	7.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
K17326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17329	0.0	8.0	0.0	9.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17330	0.0	8.0	0.0	9.0	13.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17331	0.0	8.0	0.0	9.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	8.0	4.0	0.0	0.0	0.0	19.0	8.0	91.0
K17335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17362	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6748.5	0.0	0.0	0.0	0.0	22.0	4.0	310.0	0.0	0.0	129.0	8.5	1160.0	1260.0	113.0	48.0	40.5	278.5	15.5	0.0	179.5	38.0	273.5	6216.0	461.5	1216.5	2163.0	491.5	171.0	765.0	1368.5	350.0
K17364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17462	0.0	4.0	4.67	6.0	9.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	3.0	6.0	0.0	0.0	0.0	6.0
K17463	0.0	0.0	0.0	1.43	3.43	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17464	0.0	2.67	2.67	3.1	5.6	11.83	0.0	0.0	0.0	0.0	806.0	76.0	930.0	174.0	0.0	0.0	44.0	488.0	436.0	3348.0	0.0	0.0	0.0	0.0	0.0	0.0	644.0	0.0	624.0	0.0	0.0	6.0	0.0	36.0	12.0	0.0	16.0	10.0	0.0	8.0	56.0	26.0
K17465	0.0	0.0	0.0	1.43	3.43	15.0	0.0	0.0	0.0	0.0	1209.0	114.0	1395.0	261.0	0.0	0.0	66.0	732.0	654.0	5022.0	0.0	0.0	0.0	0.0	0.0	0.0	966.0	0.0	936.0	0.0	0.0	9.0	0.0	54.0	18.0	0.0	24.0	15.0	0.0	12.0	84.0	39.0
K17466	0.0	0.0	0.0	1.43	3.43	15.0	0.0	0.0	0.0	0.0	1209.0	114.0	1395.0	261.0	0.0	0.0	66.0	732.0	654.0	5022.0	0.0	0.0	0.0	0.0	0.0	0.0	966.0	0.0	936.0	0.0	0.0	9.0	0.0	54.0	18.0	0.0	24.0	15.0	0.0	12.0	84.0	39.0
K17467	0.0	0.0	0.0	1.43	3.43	20.0	0.0	0.0	0.0	0.0	1612.0	152.0	1860.0	348.0	0.0	0.0	88.0	976.0	872.0	6696.0	0.0	0.0	0.0	0.0	0.0	0.0	1288.0	0.0	1248.0	0.0	0.0	12.0	0.0	72.0	24.0	0.0	32.0	20.0	0.0	16.0	112.0	52.0
K17468	0.0	0.0	0.0	1.43	3.43	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17472	0.0	29.0	46.67	144.0	3435.0	24.0	23.0	0.0	12.0	20.0	52.0	0.0	13.0	0.0	50.0	29.0	314.0	398.0	575.0	67.0	237.0	423.0	318.0	217.0	0.0	73.0	54.0	32.0	264.0	1655.0	24.0	68.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17473	0.0	0.0	0.0	1.43	3.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17489	0.0	2.33	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	86.5	36.0	319.5	267.5	1.0	0.0	215.0
K17490	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17570	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	37.0	30.0	0.0	6.0	24.0	0.0	0.0	10.0	0.0	25.0	40.0	0.0	17.0	21.0	0.0	0.0	0.0	18.0	0.0	37.0	33.0	46.0	148.0	0.0	2565.0	1928.0	264.0	0.0	0.0	58.0	25.0
K17580	37.0	33.0	46.0	40.0	58.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K17624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	32.0	0.0	0.0	0.0	0.0	20.0	0.0	18.0	0.0	0.0	180.0	202.0	228.0	64.0	232.0	1012.0	102.0	0.0	32.0	16.0	86.0	512.0	460.0	90.0	188.0	48.0	128.0	260.0	408.0	128.0
K17640	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	1.25	0.0	0.0	0.0	2.25	0.0	2.25	0.0	0.0	0.0	0.0	1.75	0.0	14.5	0.0	0.0	0.0	77.75	5.75	53.25	51.75	2.5	0.0	0.0	14.0	1.0
K17641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17662	90.0	83.0	72.0	129.0	158.0	98.22	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	96.0	3.0	0.0	43.0	0.0	3.0
K17675	122.0	106.0	108.0	170.0	227.0	121.66	5.0	8.0	0.0	42.0	25.0	37.0	30.0	0.0	9.0	24.0	0.0	0.0	10.0	0.0	25.0	40.0	0.0	17.0	21.0	10.0	0.0	0.0	18.0	0.0	37.0	33.0	46.0	148.0	0.0	2730.0	2060.0	349.0	0.0	60.0	58.0	28.0
K17680	19.5	18.0	30.0	18.0	17.5	33.0	45.0	0.0	11.0	0.0	0.0	0.0	5.0	0.0	738.5	0.0	4.0	0.0	0.0	692.5	8.0	1663.5	2617.5	1107.0	55.0	98.95	115.4	1109.4	157.0	9705.0	432.65	209.35	124.0	221.1	257.4	99.0	652.5	846.0	83.1	105.4	201.2	297.6
K17686	87922.71	132502.49999999997	89550.09	105271.1	140578.75	94308.27	42830.42	26494.5	28366.28	40172.76	74918.09	74486.03	62973.39	64510.07	56368.4	76135.38	59821.880000000005	54588.0	48105.44	19304.69	59206.64	37207.5	27951.42	20060.83	53534.64	37094.73	33276.39	47320.52	43279.55	15769.5	48169.86	31701.6	44098.11	39497.57	38909.57	41718.67	30174.15	44363.5	57116.67	44304.43	25372.0	34596.270000000004
K17713	7674.29	6820.5	7621.25	6878.93	357.38	8619.17	1654.75	3434.67	3421.08	3328.0	703.75	29.75	56.0	561.17	1083.36	41.25	425.0	700.0	626.74	2.75	1434.75	0.0	116.0	126.0	29.25	2296.0	2463.25	2382.17	2881.25	0.0	1627.56	2054.83	1467.51	615.25	49.75	128.25	211.0	44.5	62.0	59.0	125.0	38.0
K17716	1.33	4.0	4.67	9.0	13.0	12.0	2.0	2.0	0.0	14.0	243.0	0.0	2.0	93.0	5.0	20.0	0.0	10.0	30.0	19.0	3.5	2538.51	4472.67	3667.33	4.0	4582.67	3647.0	429.0	0.0	19522.0	3470.0	0.0	7.33	1196.4	455.5	1758.0	409.17	282.0	207.07	81.4	2374.9	352.83
K17717	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17722	7571.0	6742.5	7526.25	6742.93	33.18	8503.17	1624.75	3434.67	3369.08	3215.75	19.75	12.75	19.0	543.17	5.5	19.25	0.0	0.0	4.75	2.75	1379.0	0.0	0.0	0.0	5.25	2279.5	2438.75	2340.17	2850.25	0.0	569.67	2039.33	450.83	15.25	15.75	4.25	0.0	4.5	41.0	0.0	0.0	5.0
K17723	7635.0	6786.5	7585.92	6833.93	163.68	8546.39	1624.75	3434.67	3369.08	3250.75	40.75	29.75	56.0	636.17	25.5	197.25	11.0	0.0	39.75	2.75	1419.0	963.0	1955.0	1410.0	127.25	2378.5	2504.75	2340.17	2886.25	8957.0	640.67	2099.33	462.83	108.65	62.75	190.25	35.0	278.5	161.4	111.4	44.4	355.0
K17733	14.67	18.67	27.35	26.67	33.5	25.16	30.0	0.0	39.0	35.0	0.0	0.0	0.0	0.0	135.86	0.0	54.0	88.43	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	127.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17734	85.83	34.67	50.67	64.67	120.17	68.33	34.0	84.0	514.0	284.2	3825.5	17.0	442.6	407.5	1260.67	2039.5	516.0	426.0	83.0	5148.5	1369.0	2370.33	3765.2	2255.0	6335.17	3611.33	4573.67	3480.5	4182.0	13.0	3371.0	3452.17	3788.83	3104.84	4957.67	6969.51	3124.67	12777.0	5214.0	3639.6	3608.67	16124.83
K17735	64.0	73.0	97.0	206.0	3544.0	77.0	23.0	0.0	0.0	0.0	64.0	17.0	55.0	18.0	73.0	51.0	325.0	398.0	610.0	99.0	285.0	861.0	807.0	448.0	75.0	227.0	153.0	508.0	441.0	1628.0	117.0	184.0	152.0	29.0	35.0	118.0	39.0	286.0	55.0	50.0	34.0	328.0
K17736	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K17737	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	12.0	17.0	37.0	18.0	9.0	22.0	7.0	0.0	35.0	0.0	40.0	0.0	0.0	0.0	20.0	0.0	9.0	0.0	8.0	0.0	0.0	3.0	0.0	7.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	8.0
K17742	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	14.0	0.0	4.0	0.0	0.0	32.0	8.0	438.0	489.0	231.0	55.0	114.0	90.0	476.0	160.0	0.0	73.0	116.0	122.0	22.0	35.0	99.0	27.0	267.0	44.0	50.0	34.0	304.0
K17744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17752	0.0	12.5	16.67	14.5	7.5	10.0	0.0	0.0	12.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17758	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17759	8201.619999999999	7186.33	8104.84	7554.44	1161.68	9218.47	1742.75	3665.34	4187.81	4310.53	7392.25	157.25	1459.6	1373.59	3819.37	2903.25	1007.0	1547.0000000000002	1013.49	15566.25	3752.75	14848.34	15581.62	14797.83	13558.42	15695.1	12164.87	7956.49	10958.55	12760.4	16042.13	11743.53	11494.75	12295.59	14489.22	17191.010000000002	13460.99	25007.45	11645.52	11116.6	15016.62	24942.11
K17760	19.0	12.5	0.0	41.5	9.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17762	0.0	12.5	12.0	14.5	7.5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17763	0.0	12.5	12.0	14.5	7.5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17810	38970.0	62068.0	40309.01	48380.0	65516.0	41658.0	19266.0	11251.0	11471.8	17176.6	32401.5	35744.869999999995	29790.800000000003	30582.07	26400.87	35123.13	28638.8	25741.0	22722.87	5473.9400000000005	26474.8	15177.0	11883.0	7971.0	21766.8	15513.0	13189.5	21793.1	16950.5	4805.0	18695.63	13089.0	17273.1	20927.0	17451.5	15030.0	15447.0	15727.5	24054.0	20646.5	13042.5	9431.0
K17818	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	14.0	0.0	4.0	0.0	0.0	32.0	8.0	438.0	489.0	231.0	55.0	114.0	90.0	476.0	160.0	0.0	73.0	116.0	122.0	22.0	35.0	147.0	27.0	311.0	44.0	50.0	34.0	378.0
K17828	7495.91	11244.5	7786.59	9308.84	12749.17	7653.08	5432.0	512.0	3977.2	5472.3	14223.0	7289.37	7321.65	6746.82	7985.21	10744.13	5998.05	5905.0	4600.62	21117.94	7550.05	20280.17	18493.870000000003	17986.33	21428.64	17722.1	13388.12	12449.5	14016.8	16812.9	18156.53	13997.37	14502.01	18518.09	18827.72	20538.18	17714.41	30963.28	16599.519999999997	17492.269999999997	20547.12	29257.44
K17829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17836	39185.12	62171.67	40442.93	48763.44	65905.79999999999	41937.46	19287.0	11302.0	11507.0	17248.83	32595.0	35344.5	29562.0	30660.25	27543.53	35001.5	28933.0	26359.5	23299.24	12999.0	26634.5	22436.5	20667.25	16774.5	23349.75	20294.7	14643.65	23493.65	18590.0	10873.0	20134.04	15747.1	20067.18	25575.6	25496.9	20026.59	20183.25	21449.05	30832.85	26659.4	17419.95	13269.35
K17837	69.0	87.0	90.0	111.0	169.0	103.5	21.0	20.0	38.0	124.0	672.0	0.0	3.0	0.0	3.0	0.0	0.0	31.0	0.0	0.0	6.0	2.5	145.0	126.0	0.0	0.0	0.0	25.0	0.0	0.0	13.0	0.0	24.0	593.0	37.0	129.5	211.0	40.0	19.0	62.5	125.0	25.0
K17838	17.0	37.5	33.0	42.5	71.7	49.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17839	0.0	0.0	12.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
