pathway	055B	056B	068B	071B	077B	078B	091B	092B	093B	094B	098B	099B	100B	101B	217B	218B	219B	220B	223B	224B	225B	241B	242B	243B	244B	245B	246B	248B
PWY-5181	190.9905143400005	304.83613259946543	403.1513270389957	596.0987348726949	538.996372061085	599.2629612190187	139.0190536555191	230.8437777853869	513.5710999964931	190.8517308987758	119.77751762443482	11.27609682403437	68.0812859548101	307.9079661727451	547.8254389309512	558.0418890359277	320.6591285016914	625.6762233492868	858.2461687290719	985.8938087216796	1015.902055745162	697.425091198653	1028.1433961052562	1214.6199053700964	1054.3007942307313	812.7996657101833	1006.147521979716	1128.066219341434
PWY-5182	1651.346428550092	7555.282113246746	4231.65195685572	2046.0092111418303	1716.1140569246377	1111.8832381115924	4155.2087199764455	2785.671660252542	1591.8998604568403	1659.5731587599932	1146.1283571799593	5946.61772857195	783.4896787240548	1070.7905659441694	1046.2119571992598	1494.6883944373988	4242.738936695815	2367.7500480919634	2521.526772643838	1908.4421850843216	2328.3860598736364	1835.3765653245125	1950.790919676562	2051.6626394353807	2429.703032112199	2532.547476127436	1992.388353689464	2586.2470994200494
PWY-5183	0.0	14.307431509035068	100.97818946939891	0.0	0.0	0.0	0.0	0.0	99.30206238025428	24.656803720212054	0.0	0.0	0.0	0.0	558.8564980753392	461.9529201576312	295.5018165168104	707.9178198404632	813.5193075307848	773.7812580037829	858.2013817338795	645.8065904654014	952.3773852421676	985.4646865519646	864.6864787211629	0.0	938.3419403369256	1014.6132006871763
PWY-5188	5229.864526906459	11251.275362254277	6515.281447247602	11274.67962024548	4658.780077416142	6361.674824235452	11430.774745104372	33470.74784072922	20705.77627995777	13860.965980356134	21417.06963122409	18131.534215039	20606.45391811297	3897.147296853009	4258.726675184415	10900.102910138889	10306.833894552748	11160.91964195252	10326.97622273409	10162.829384489609	10180.082934120186	5543.358841283772	7241.285231981716	7788.130559738061	10983.796219406016	6888.083098110194	7438.302217717365	10433.933511973824
PWY-5189	5135.990059086988	11360.755835667402	6418.872335808823	11028.992932945646	4512.726214835473	6638.541007648634	11446.248352110755	31365.780298884696	19765.54352184125	13361.923142607806	19809.10733708982	16905.733857706382	18986.54251479237	3707.3315727412473	4008.805341175746	10446.209525434384	9783.044923833331	10410.972232369044	9658.11220761216	10056.316686347996	9761.923634401812	5354.410610735737	6861.010093674504	7342.412501160939	10532.14627485356	6702.283441072329	6981.243316959006	9935.733411764266
PWY-5198	49.007336651248615	0.0	0.0	0.0	56.947693992062405	0.0	42.30233766233766	27.735149451381005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.25229920294298	64.52845835167973	38.92523484886328	52.7893247068338	0.0	82.98901098901099	42.69230769230769	15.309126594700686	0.0	95.35910019384676	78.18610279600024
PWY-5265	3843.017761178417	8920.777330919711	7632.085629754114	18570.859822163537	3876.603416290369	5031.817612220072	11706.651389835046	36222.25489660056	11428.2307408789	10918.678820525876	6751.411153886521	14224.2918472299	10707.095062375094	3749.162020115455	1799.0670800837756	8733.503100346126	8901.19361242824	8572.61958254029	7555.258953852131	9124.465776906683	10015.638407708857	6445.313390156235	6295.699202360125	4217.727023410421	10474.447636834386	6698.779431498212	4714.36202826293	9826.966626108251
PWY-5304	258.0	229.0	212.33	789.0	85.0	219.0	354.5	260.0	273.0	195.5	151.0	74.0	54.89	58.89	538.3	575.6	235.9	992.4	1188.93	619.5	783.07	469.5	672.35	1192.72	968.7	402.0	915.88	964.82
PWY-5345	5772.91183349374	10593.938932343111	8016.6595573291825	12989.961503615166	5185.393711197021	7039.232507037696	12652.940936837438	25933.99945715935	18345.75323339784	13222.522810136345	10295.662554358329	14929.341823670082	6999.8053472384845	3676.011380361991	3884.2069737369006	11180.634074923692	9481.031790886194	10631.60787404617	10138.221822162666	10717.957208963291	10435.564167443908	6121.194121992073	7789.041003849408	7761.318348138178	11424.70878287916	7164.108245298053	7453.822736045487	10989.239595795432
PWY-5347	4040.6676094903314	10693.954682864514	5410.64561382995	13181.944226234977	4156.107034354397	3706.996000664143	10682.54685556848	20473.76918180628	8239.159889615368	8772.816800457502	3358.649514421658	11144.562826512403	3992.536040305932	2725.8262959188232	5461.04912364867	9475.949513783453	8282.304933693773	12891.513403283034	12419.770120737552	9991.791421934882	10494.739497167398	6291.989934199177	8051.2197596019505	9554.858214258767	10851.97162147111	6856.881680944692	8772.425940027424	10370.65164724246
PWY-5384	2873.8868666934995	10105.810852382128	4636.266091233625	1880.2995234401888	2257.7685716935844	3292.009562194294	6490.42575870658	5275.637904734704	2046.794491909448	3384.3153798576027	1562.478089660001	6733.535921480815	1029.7104528774803	1231.8621433230587	1266.8985461484112	1412.43794392006	5318.962910691737	2749.221859806622	2300.683693742679	2577.8450653162818	3212.753839460517	2258.7689655688137	2220.8213109076164	2508.694257165074	2808.4980733347693	3505.8268067437866	2204.4485727369497	2519.055287362206
PWY-5392	0.0	0.0	48.72737461497689	0.0	89.67997081883433	0.0	0.0	0.0	52.346052266697846	73.20683941392785	27.81918643130668	55.82795891310277	0.0	0.0	0.0	0.0	0.0	48.8044363708082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5415	519.8422697210651	6526.10708389962	699.5777387943727	421.2015244937783	166.29793619723992	367.1575849553113	3248.6838256481283	926.6553486374434	465.637564425048	585.6839950401499	304.3459275610048	5208.511146828553	45.68954901743788	374.8650228750101	893.6383093191397	1125.8831450953755	3843.927387780153	1677.7440872679294	1716.4641237831283	1686.6410034638448	1902.997440722819	1560.9253629824009	1700.6130417416798	1735.346781516167	1905.918866126077	2199.978699553743	1704.3546517248938	2020.5628961070613
PWY-5417	1894.168996607504	2044.357350971914	2794.2028896957554	1090.1188186915676	1468.9990291298911	2221.2299011086384	966.2498704270172	1322.3791067286547	1161.809050614631	1031.380350702514	761.7366703842481	256.6030940446919	451.4147107869933	649.7892033910259	522.3692274662493	567.6752393487193	330.8397304568936	799.5472872140765	942.7817005029168	937.0112217350091	1022.2027091732976	670.6972527665579	1064.7629871872368	1182.9976387512177	1030.5643151622814	794.4169565552029	890.7520792661213	1189.996432262717
PWY-5419	43.80631436318491	43.89253867718096	105.5754622941842	57.91721956526207	0.0	0.0	73.79980694299431	0.0	43.9642594032785	0.0	0.0	0.0	0.0	39.847943049898895	24.830062337573537	184.41205933661084	0.0	230.7431163181913	226.41479452486564	56.81330762843963	296.577647228081	23.29665620855154	215.55897180826912	102.27882036938504	278.38559589014284	7.335981975259352	198.17250729496945	193.91427818543872
PWY-5420	72.4121964736788	76.4534353624406	168.01675415449094	92.760779621281	0.0	0.0	126.84118632590324	0.0	72.1109663525957	0.0	0.0	0.0	0.0	64.79960884745772	42.56546999734177	284.33902247400107	0.0	365.36157122660927	360.84980800696	96.68171587789878	461.106522657193	40.2826113824642	342.32132575183584	171.51551291532746	435.7597603508616	12.803244375950037	318.4147164340986	315.08312362652674
PWY-5430	61.27659229487363	72.50516990110799	63.80956657520042	18.43027465851181	0.0	0.0	0.0	0.0	48.33582134776117	0.0	0.0	0.0	0.0	0.0	58.320652235544	294.9738846977066	0.0	416.2455445679311	398.75387157452826	127.7036296701035	484.1838344256634	55.39079417832704	413.2353094283627	222.2495486843176	467.04895688966536	0.0	382.1442121988829	378.9473879655647
PWY-5431	1894.168996607504	2044.357350971914	2794.2028896957554	1090.1188186915676	1468.9990291298911	2221.2299011086384	966.2498704270172	1322.3791067286547	1161.809050614631	1031.380350702514	761.7366703842481	256.6030940446919	451.4147107869933	649.7892033910259	522.3692274662493	567.6752393487193	330.8397304568936	799.5472872140765	942.7817005029168	937.0112217350091	1022.2027091732976	670.6972527665579	1064.7629871872368	1182.9976387512177	1030.5643151622814	794.4169565552029	890.7520792661213	1189.996432262717
PWY-5484	5307.85158540348	15471.264082272924	14838.51469612356	26561.16390030657	5863.985336196075	6790.346128483798	18395.39254248747	52981.91319024208	24952.1313978908	18051.3804759289	23795.748584444053	24016.591099153964	25323.42912039403	5578.788574176265	6659.764527706363	15454.022891109838	13729.082164340034	16542.42843132603	16381.473240840704	15515.559992464918	16825.398783738583	11315.514941891744	11255.154235077662	11645.615465787576	17715.667679753777	10580.437758708098	10742.650831099292	16657.342224696677
PWY-5499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5505	691.8365415057474	469.7157350124591	535.4584880836661	668.7524788013321	675.7792524127385	790.0079932403603	878.2433057042286	1254.7335919818804	801.1973804405858	663.8858712926038	434.8337011580748	181.4519574378589	107.02962892692224	496.75609807134975	1792.7790629207968	1921.766186181892	726.776811955967	5352.259632276938	5096.851376385966	2769.6562447293013	3220.92986112314	1630.2399394288698	2158.401757546602	3363.051372806224	3265.859854717912	1133.6665467962944	3190.291368767289	3701.791580765537
PWY-5507	480.6274877907569	184.17262765579824	117.61276490932164	382.149637957157	328.5753493871619	444.3597170187463	688.5760562681057	262.0024696172335	0.0	564.6713449002224	412.9052278314715	165.53840817400925	187.75781449395728	326.31137082335914	1192.037845932765	1080.3645817509437	463.8364686935867	2932.684851601611	2748.501494266234	1712.307266319238	1840.1075363102664	1116.9714260655844	1692.763170077429	2193.3540106908704	2060.973814442576	829.9853985241135	1870.433873996122	2069.4482467795738
PWY-5509	2815.10230927028	6625.147541168542	3925.432389783167	1999.3393051485525	2264.6735574986874	3216.19955975353	4128.001641160117	2542.08821721287	2103.740223342161	1902.1875568819128	1182.516753286933	2336.6718721319976	560.8295882748481	922.8245713188232	3672.905125229254	3348.8548392001835	2802.593904503389	8798.177825546338	8910.49097370529	4845.890662429929	5944.686571075745	3383.8931403939714	5112.502188872916	7131.35443873481	6289.886056138889	3061.6613859275453	6281.040140765546	6384.756744808535
PWY-5529	80.46373537584331	0.0	0.0	95.2410535962694	0.0	0.0	56.31630686608458	103.35520368795726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.87109156730132	29.440816076139704	48.94155533290969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5531	109.35983483208298	0.0	41.65193085245886	168.17655174794035	13.943300622562626	0.0	77.43976612126227	176.17506235933607	0.0	35.733104155976775	44.353950689281504	0.0	0.0	0.0	0.0	0.0	0.0	53.391275820828	20.91277479679881	82.31163211853878	38.64744273542074	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.25245145164392	0.0	0.0	0.0	0.0	0.0	0.0	8.137201361296539	0.0	0.0	37.55998636673484	48.86505301465136	20.840939420333864	26.896031088434388	0.0	0.0	0.0	49.13576007864895	0.0	66.03453887677212	8.306579928947409
PWY-5647	0.0	22.0	0.0	8.639291465378422	0.0	0.0	0.0	0.0	25.21834061135372	0.0	0.0	0.0	0.0	0.0	17.01640391989774	58.70475979838088	0.0	107.14933351376952	59.02029088975394	22.012599535576136	70.47503579511339	0.0	45.21223742837285	54.15598317070633	118.22506382047268	0.0	80.35314234996018	50.24587175368168
PWY-5651	0.0	45.582357125949	31.79087983878832	74.02134655179012	46.92346034551357	0.0	104.7813891430685	0.0	64.55132527167979	0.0	0.0	0.0	0.0	31.24724296012553	200.1728071539791	202.7560127330616	37.307529388246245	427.9257590332553	362.8099004052273	239.65032142248845	301.0879470217427	184.18510885799347	280.4790269945838	317.4436522206002	464.09881404890905	104.86694386050252	300.52185298813674	240.6544437244947
PWY-5654	19.59010600706714	22.0	24.49293966623877	7.250000000000002	0.0	0.0	0.0	0.0	24.251968503937007	0.0	0.0	0.0	0.0	0.0	14.0625	52.03372911526145	0.0	93.97285067873302	50.17773736741783	18.333987661245093	61.41265548945376	0.0	38.59774160554174	46.46808510638298	103.15319178162837	0.0	71.97416179637035	44.563616483836846
PWY-5655	0.0	0.0	0.0	19.1794071821202	0.0	0.0	0.0	0.0	48.29315347947634	0.0	0.0	0.0	0.0	0.0	38.31400166309973	114.8750352385958	0.0	213.62985616556395	125.89713934334787	49.579662178921495	143.82750032051902	0.0	97.02858797278724	115.90253628765116	233.9413063487156	0.0	161.31589405120258	105.71632054023917
PWY-5656	13.263821600762714	0.0	0.0	0.0	14.072634653608809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659	5928.770717163428	13443.150727396636	9827.45399373353	6126.391079397396	5392.785565934145	6984.131478665573	11610.016015573165	8532.576793215876	7340.4165251216355	5962.554807995058	3738.330847567841	11921.30524311824	2017.736933296604	2731.102927452334	5377.040024381069	7393.063278504489	8392.039972207032	13306.391402405125	12892.94315023933	9422.845572010408	10445.442635928754	6743.135548087468	8423.46255197444	10089.703145661017	11805.868935211103	6799.715714810791	9205.77459429051	10547.932026851811
PWY-5667	9878.724299322726	17231.787271287278	20413.38194684083	29503.44127749356	9581.002831486268	11586.307483117573	20165.09799779508	55376.39597342507	27822.54146266706	20908.367132569856	24437.19688955586	22308.81204321244	24994.95730047761	6333.394438865601	8457.343272206432	15906.632378182692	13116.759722358638	19586.8182303546	19236.657019582413	16770.800859932777	18475.28495786756	12161.28856342344	13136.839274852611	14652.527077593042	19256.973907350704	11108.998843822166	13616.828955612054	18312.09581753881
PWY-5676	738.2405869833833	5994.4842201772935	965.8525552968412	268.0365162427584	223.32791360380668	446.3431300483192	5421.177089955236	3249.786643306459	612.5480353875904	911.5440601385272	667.6253157717865	1188.0231296577842	384.8535805837153	368.1441567864697	1870.6638510545984	2211.221913399124	1463.7455069299192	4871.206880688933	4942.275766887592	3298.666950421842	3801.0592633769033	1861.3735932197296	2949.949887009384	3627.045867727228	3590.1855628035946	2109.5653628150235	3510.2174466958927	4221.64984220987
PWY-5677	20.07694647532022	0.0	0.0	0.0	21.85811474450393	71.76278830375585	107.16348415902011	188.5108121559325	0.0	0.0	0.0	42.08897913143278	0.0	22.44709728465281	309.85382310342777	420.6007274092482	489.9891583762894	911.9552717753518	991.4262730837364	659.7487811168373	545.3804497455245	664.5455083316181	498.6831182259476	666.453404844341	610.7104809751445	524.0492617453936	759.4033824914624	964.3102210149812
PWY-5679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5686	6707.357655774736	13492.695180667884	16241.568738914722	26846.320778198737	6828.323053808229	7949.404878899455	17639.83910134391	50564.422416080095	24377.473436993896	18272.50295196913	22455.676630415568	20644.433178659347	23288.18388411164	5321.305744381922	7737.431056602531	14736.377898351187	11760.109110443358	18367.90127285626	18159.7496602116	14956.892190464056	16783.474117933794	11139.449862951384	11997.284079868916	13598.861791205074	17624.722790639185	9674.35076054823	12547.89818513935	16875.33109615388
PWY-5695	7093.954430575455	16416.511234436948	15310.352953988751	12566.997604013772	6674.402188865824	7846.449326683845	15793.851283116854	21615.59052166773	14024.431550931851	11164.431790257368	6449.675113909682	17236.330742717786	3810.334826040512	3695.539761860854	6813.972782133379	9483.922313500108	11044.140384927809	16068.91667518522	15838.007597263037	11767.505417055563	14276.578173950622	9043.43820518908	10130.41543797794	11538.45252759406	14265.891211524062	8530.63303934285	10794.028592145854	13541.40394610516
PWY-5705	305.24407244598854	6267.82735363639	255.4470633713862	961.2769656329124	220.18600010943248	153.47897393375354	2915.4745043558587	703.6249619377537	343.1227283484665	196.90448120585333	416.7566715113808	3930.5681189575766	254.30929010239825	284.5594951001329	315.85118208555923	345.71679170963023	2671.770950782134	768.2216509833851	709.512397207602	485.7664063678225	665.05656539279	677.8476478855493	423.0455687452019	637.3425883712736	614.843407260727	1381.3912778460804	704.3319720973305	753.0294479433854
