function	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
K17251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	22.0	10.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17285	0.0	0.0	0.0	11.0	0.0	0.0	0.0	8.0	0.0	0.0	4.5	11.0	0.0	0.0	10.0	24.0	0.0	15.0	0.0	0.0	17.0	10.0	9.0	6.5	0.0	3.5	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.5	0.0
K17292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17315	2866.0	1878.0	2326.34	2180.25	1516.26	1663.09	360.0	485.0	640.75	562.0	344.08	616.52	252.83	397.0	696.5	648.5	771.58	603.0	273.0	833.75	587.25	518.75	383.0	153.82999999999998	3.0	9.75	19.0	76.0	48.0	41.0	41.0	85.0	46.0	68.25	80.0	26.0
K17316	2755.0	1821.0	2308.67	2115.75	1457.42	1609.92	360.0	485.0	640.75	555.0	315.0	546.0	232.33	388.0	664.5	648.0	757.25	603.0	273.0	833.75	587.25	518.75	383.0	122.5	0.0	0.0	3.0	76.0	48.0	41.0	41.0	85.0	46.0	68.25	80.0	26.0
K17317	2755.0	1821.0	2308.67	2115.75	1457.42	1609.92	360.0	485.0	640.75	555.0	315.0	555.0	232.33	388.0	662.0	648.0	757.25	603.0	273.0	833.75	587.25	518.75	383.0	118.0	0.0	0.0	3.0	76.0	48.0	41.0	41.0	85.0	46.0	68.25	80.0	26.0
K17318	648.0	160.75	278.0	246.33	253.0	458.0	268.5	487.5	479.0	318.0	2259.68	4476.02	2945.0	2045.75	2019.29	549.6	435.99	347.5	316.25	603.5	583.0	556.5	486.0	10120.98	1925.04	4298.43	4287.21	18176.6	16699.010000000002	8864.17	1150.5	8333.5	12250.81	2497.5	11980.67	15456.47
K17319	648.0	160.75	278.0	243.33	253.0	458.0	268.5	487.5	461.0	314.0	1948.01	3854.62	2571.5	1893.25	1673.42	511.6	435.99	277.5	318.25	563.5	561.0	515.5	497.0	7568.18	1655.54	3338.26	3421.71	18085.6	16372.18	8851.84	989.0	8210.5	9488.32	2449.16	11388.84	15176.14
K17320	648.0	160.75	278.0	243.33	253.0	458.0	268.5	487.5	461.0	314.0	1924.67	3969.62	2617.5	1893.25	1653.08	511.6	435.99	277.5	318.25	563.5	561.0	515.5	517.0	7522.17	1655.54	3332.9300000000003	3512.21	18085.6	16340.51	8848.17	986.0	8203.5	9392.31	2434.5	11373.17	15165.47
K17321	2202.0	1251.0	1402.67	1592.75	938.42	1026.92	286.0	437.0	472.75	444.0	343.0	599.0	224.0	392.0	689.0	632.0	665.58	557.0	250.0	692.08	477.25	454.08	288.0	195.0	35.0	0.0	20.0	76.0	32.0	30.0	41.0	61.0	37.0	57.25	72.0	26.0
K17322	2202.0	1251.0	1402.67	1592.75	938.42	1026.92	286.0	437.0	472.75	444.0	343.0	599.0	224.0	392.0	689.0	632.0	665.58	557.0	250.0	692.08	477.25	454.08	288.0	195.0	35.0	0.0	20.0	76.0	32.0	30.0	41.0	61.0	37.0	57.25	72.0	26.0
K17323	2202.0	1251.0	1402.67	1592.75	938.42	1026.92	286.0	437.0	472.75	444.0	343.0	599.0	224.0	392.0	689.0	632.0	665.58	557.0	250.0	692.08	477.25	454.08	288.0	195.0	35.0	0.0	20.0	76.0	32.0	30.0	41.0	61.0	37.0	57.25	72.0	26.0
K17324	2202.0	1251.0	1402.67	1592.75	938.42	1026.92	286.0	437.0	472.75	444.0	343.0	599.0	224.0	392.0	689.0	632.0	665.58	557.0	250.0	692.08	477.25	454.08	288.0	216.0	35.0	0.0	20.0	76.0	32.0	30.0	41.0	61.0	37.0	57.25	72.0	26.0
K17325	2202.0	1251.0	1402.67	1592.75	938.42	1026.92	286.0	437.0	472.75	444.0	343.0	599.0	224.0	392.0	689.0	632.0	665.58	557.0	250.0	692.08	477.25	454.08	288.0	216.0	35.0	0.0	20.0	76.0	32.0	30.0	41.0	61.0	37.0	57.25	72.0	26.0
K17326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17329	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	11.0	19.0	0.0	0.0	4.67	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	72.67	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17330	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	11.0	19.0	0.0	0.0	7.67	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	72.67	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17331	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	11.0	19.0	0.0	11.0	4.67	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	72.67	0.0	0.0	0.0	21.67	280.0	0.0	0.0	9.0	369.0	0.0	237.0	0.0
K17335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17363	0.0	0.0	0.0	6.0	0.0	16.0	8.0	0.0	0.0	0.0	112.0	444.0	20.0	32.0	800.0	0.0	0.0	50.17	0.0	0.0	22.0	0.0	0.0	823.0	0.0	146.0	35.0	248.5	1328.5	72.0	710.5	1188.0	2321.5	1698.0	5252.0	1383.0
K17364	15.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	8.0	8.0	29.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14	0.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17462	17.0	32.0	0.0	3.0	0.0	22.0	0.0	12.0	15.25	9.0	68.0	48.72	46.34	1.75	54.21	0.0	12.0	0.0	12.0	12.0	11.0	15.0	0.0	40.17	9.0	2.12	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	70.0	6.0	12.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.25	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	23.0	6.0	2.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.25	14.0	28.0	0.0	0.0	34.0	0.0	0.0	14.0	82.0	0.0	130.0	0.0
K17465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	40.0	6.0	2.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.25	21.0	42.0	0.0	0.0	51.0	0.0	0.0	21.0	123.0	0.0	195.0	0.0
K17466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	40.0	6.0	2.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.25	21.0	42.0	0.0	0.0	51.0	0.0	0.0	21.0	123.0	0.0	195.0	0.0
K17467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	47.0	6.0	2.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.25	28.0	56.0	0.0	0.0	68.0	0.0	0.0	28.0	164.0	0.0	260.0	0.0
K17468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	70.0	6.0	12.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.25	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17472	75.0	73.0	58.0	388.0	267.0	76.0	266.0	24.0	27.0	9.0	294.0	549.6700000000001	188.67	101.0	287.5	22.0	12.0	22.0	41.0	102.0	68.0	151.0	8.0	919.17	760.0	580.0	456.0	0.0	11.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
K17473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	9.0	6.0	2.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17488	0.0	8.0	33.0	13.0	0.0	7.0	0.0	0.0	0.0	0.0	15.0	22.0	20.0	0.0	30.0	3.0	26.0	0.0	2.0	12.0	0.0	15.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17489	16.0	0.0	4.0	6.33	6.67	0.0	0.0	0.0	0.0	0.0	0.0	30.5	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	54.0	18.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17490	8.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	9.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17570	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	45.0	23.0	34.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	108.0	11.0	12.0	0.0	7.0	0.0	0.0	93.0	3.0	17.0	690.0	1613.0	730.0
K17580	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	12.0	14.0	14.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17623	1614.0	703.0	493.67	1079.5	416.17	467.17	212.0	397.0	313.0	328.0	261.0	428.0	204.0	365.0	632.0	579.0	573.0	526.0	227.0	565.0	392.0	396.0	202.0	0.0	0.0	0.0	0.0	76.0	16.0	17.0	41.0	39.0	28.0	45.0	64.0	26.0
K17624	270.0	67.0	106.0	78.0	112.0	103.0	92.0	208.0	221.0	102.0	216.0	305.75	126.0	83.0	225.0	126.0	180.0	122.0	98.0	267.0	197.0	170.0	150.0	151.0	54.0	67.0	13.0	30.0	152.0	21.0	71.0	12.0	363.0	85.0	129.0	33.0
K17640	5.33	0.0	0.0	0.0	3.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	0.0	21.25	5.75	5.25	378.0	139.5	13.25
K17641	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17662	595.0	547.0	968.0	502.0	519.0	578.0	74.0	28.0	166.0	110.0	31.0	58.0	3.0	23.0	39.0	40.0	89.0	31.0	23.0	123.0	82.0	46.0	86.0	140.0	0.0	8.0	3.0	0.0	16.0	12.0	0.0	22.0	9.0	15.0	30.0	3.0
K17675	623.0	547.0	977.0	547.0	519.0	598.83	74.0	38.0	166.57	123.0	337.6	674.5	200.18	182.5	537.6800000000001	40.0	112.0	31.0	30.0	123.0	85.0	51.0	96.0	951.63	102.5	97.0	88.0	7.0	16.0	12.0	93.0	25.0	26.0	705.0	1643.0	733.0
K17680	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	102.83	76.0	21.4	88.75	0.0	0.0	8.75	0.0	0.0	0.0	0.0	9.0	377.5	41.5	65.64	19.57	8.0	0.0	0.0	0.0	0.0	55.0	0.0	7.5	0.0
K17686	41895.9	89058.63999999998	55859.64	54876.53	65647.85	61266.78	96182.67	59862.060000000005	7378.860000000001	49773.18	10473.47	20260.21	10080.58	18235.2	16344.39	21832.82	27787.89	64953.92	18564.5	3539.99	30430.759999999995	21107.61	74950.5	19010.17	34789.34	30470.63	39096.56	101264.49	142336.49	118162.38	95528.85	50877.3	83152.25	179435.85	80851.0	111324.22
K17713	1702.67	780.55	537.81	1312.95	431.67	532.9499999999999	2725.0199999999995	462.4	344.25	338.05	1494.95	2882.7000000000003	977.91	1131.25	2038.12	909.51	2152.16	713.5	536.58	605.25	1005.39	454.29	239.0	2568.12	279.58	601.08	360.0	98.25	115.32	50.21	83.43	128.55	178.0	211.93	541.0	147.5
K17716	7.0	2.75	0.0	7.6	72.0	18.0	9.5	0.0	47.25	97.0	198.75	430.58	78.62	134.01999999999998	310.75	36.0	25.0	300.5	6.25	3.5	59.0	0.0	11.0	1510.34	214.33	726.81	533.9	78.0	85.5	52.0	6855.17	853.0	43.83	1424.5	754.5	86.0
K17717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17722	5.75	12.75	20.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	78.5	829.0	217.75	306.25	82.5	269.0	1491.08	172.5	306.83	12.5	0.0	9.5	8.0	534.75	112.75	392.33	186.0	2.25	9.75	3.5	1.0	0.75	0.0	8.25	0.0	2.5
K17723	2186.75	1275.75	1423.17	1605.9	958.67	1057.25	286.0	446.0	476.82	441.25	476.3	1681.5	581.18	744.25	879.66	905.0	2167.33	744.5	566.83	703.25	486.25	467.25	305.0	1319.42	190.75	761.83	354.0	78.25	98.75	36.5	49.0	71.75	98.0	65.5	81.0	28.5
K17733	24.0	15.0	4.29	36.63	0.0	39.0	368.15	16.0	0.0	0.0	474.57	290.84000000000003	229.5	169.17000000000002	308.84000000000003	4.8	32.33	74.0	0.0	0.0	95.43	0.0	4.0	591.6800000000001	99.67	22.67	0.0	0.0	0.0	0.0	0.43	0.8	0.0	0.0	0.0	0.0
K17734	17.0	32.0	0.0	9.0	29.0	31.0	0.0	20.0	58.0	0.0	422.5	809.4	291.0	186.0	584.53	47.0	32.0	52.0	0.0	22.0	11.0	29.0	11.0	2233.1400000000003	262.0	941.33	583.0	296.17	2600.67	152.17000000000002	388.5	395.0	6400.34	155.66	2992.17	722.1700000000001
K17735	2242.0	1311.0	1461.67	1966.75	1161.42	1062.92	552.0	457.0	497.25	438.0	403.0	672.5	287.0	431.0	796.33	645.0	676.25	594.0	284.0	773.75	570.25	608.75	297.0	861.0	743.0	586.0	487.0	84.0	43.0	29.0	41.0	63.0	92.0	64.25	72.0	26.0
K17736	1641.0	753.0	528.67	1103.75	419.42	471.92	212.0	429.0	324.75	328.0	285.0	461.0	208.0	388.0	641.0	598.0	600.25	541.0	227.0	587.75	436.25	411.75	211.0	61.0	0.0	0.0	0.0	76.0	16.0	17.0	41.0	41.0	28.0	46.25	64.0	26.0
K17737	1627.0	740.8	496.67	1086.75	419.42	471.92	212.0	409.0	315.75	328.8	418.5	559.51	288.58	407.17	767.67	590.8	580.25	526.0	227.0	567.75	403.25	401.75	202.0	164.96	18.33	26.0	0.0	76.0	16.0	17.0	41.0	39.8	28.0	46.25	64.0	26.0
K17742	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	23.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	7.0	15.0	19.0	8.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0
K17744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.67	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17752	32.0	43.0	10.0	25.0	10.0	56.99	0.0	20.0	27.0	16.0	166.0	309.67	132.67000000000002	51.0	106.83	9.0	18.0	15.0	7.0	0.0	28.0	25.0	17.0	231.17	24.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
K17754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25	0.0	0.0	41.25	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17759	1889.75	846.75	719.77	1491.94	652.34	793.45	2755.3499999999995	552.4	609.0699999999999	617.55	4677.07	8128.6500000000015	2718.83	2585.73	6146.3	1067.21	2375.25	1265.17	609.16	780.6700000000001	1181.39	655.96	380.25	11963.490000000002	1030.33	3050.31	1985.3	1251.67	7821.74	1452.88	12609.17	3803.75	11583.42	5656.09	11008.67	4053.67
K17760	85.0	48.0	96.0	14.0	0.0	0.0	0.0	0.0	27.0	0.0	12.0	48.0	0.0	15.0	9.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17762	32.0	43.0	10.0	25.0	0.0	54.66	0.0	20.0	27.0	16.0	6.0	43.0	4.0	0.0	26.83	9.0	15.0	15.0	7.0	0.0	28.0	25.0	17.0	59.5	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
K17763	32.0	54.0	10.0	25.0	0.0	95.3	0.0	20.0	43.0	16.0	12.0	43.0	16.0	0.0	34.33	9.0	36.0	15.0	7.0	0.0	28.0	25.0	25.0	67.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
K17810	16438.0	42184.0	26229.0	23563.0	31441.0	28366.0	45881.0	28688.0	2705.0	23969.0	2530.67	5361.59	2847.67	7065.0	4526.67	9717.8	12337.33	31916.75	10264.0	980.0	14450.0	9877.0	37041.0	3893.82	16672.27	13727.74	19317.73	46690.5	67464.17	65944.0	66283.5	32817.0	60347.5	91444.67	60478.0	62087.0
K17818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	23.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	7.0	15.0	19.0	8.0	0.0	0.0	0.0	0.0	233.0	0.0	144.0	24.0
K17828	3469.73	8314.87	5249.33	4235.26	5677.56	6043.84	8590.24	5897.5	847.95	4783.3	4677.03	7840.549999999999	3451.57	2420.77	5748.619999999999	2208.3	2509.37	6463.84	1550.0	612.75	2949.2	2205.83	7399.58	13005.55	2728.35	5996.26	5963.78	16171.92	22009.42	17834.34	37451.59	15460.75	30923.51	23760.5	29803.34	25872.76
K17829	0.0	0.0	0.0	0.0	18.0	5.0	0.0	0.0	0.0	14.0	11.0	24.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	12.0	0.0	0.0	39.0	0.0	0.0	0.0	1.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17830	5.33	16.0	0.0	0.0	2.0	0.0	0.0	17.0	0.0	0.0	15.0	27.0	20.0	6.0	63.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17836	16485.67	42074.0	26252.0	23789.98	31437.0	28374.5	48194.48	28572.0	2874.32	23978.5	3401.42	7214.809999999999	3421.6	7685.4	6069.14	10045.21	12564.42	32080.75	10262.0	1043.75	15082.14	9867.71	36953.0	6687.34	17749.92	14196.59	19644.82	58849.66	84307.32	67345.20999999999	49802.0	33570.0	50379.75	91033.68	53713.5	61936.8
K17837	60.0	41.0	130.0	49.0	18.0	126.0	11.0	14.0	53.0	26.0	476.5	723.5	288.5	246.0	628.0	45.0	0.0	35.0	0.0	25.0	29.0	77.0	36.0	713.75	86.0	57.75	2.0	19.0	87.0	0.0	41.0	86.0	152.0	159.0	480.0	119.0
K17838	6.0	0.0	11.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	78.5	15.75	53.5	28.25	18.0	15.0	5.0	0.0	13.66	8.0	12.66	0.0	115.25	2.5	11.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
K17839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K17850	31.0	26.0	17.27	6.75	10.42	21.12	2.29	1.4	27.75	6.0	192.2	233.0	30.0	39.0	169.7	10.0	6.58	0.0	0.0	2.75	3.25	5.75	11.0	237.62	46.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25	0.0	0.0
