pathway	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B	140B	146B	151B	156B	158B	161B	162B	167B	258B	259B	260B	261B	111B	115B	119B	120B	124B	129B	134B	135B	137B
PWY0-41	20.89360018506315	33.81601628230104	28.34533419787073	331.9102942255812	15.288266706372768	58.22915269583525	3509.482000574957	24.602418437148845	7.550016150989818	8.416305483392636	259.928266803265	1340.9961663237498	394.4652535092221	440.0033257978721	289.4287225981225	356.1853123197532	1743.3258125273026	208.10926785810705	366.5505260065544	40.02058647056248	869.3478216538152	25.10806407465874	11.714019707232154	1040.9448630443485	161.87025117013002	519.9330552899354	202.22353448817483	39.186481787816405	724.7695113043907	72.78837318297879	1.977049649328652	22.75022423132503	732.1804472510715	20.276447313397814	554.875586543801	94.13061453572335
PWY0-42	1825.613483745873	912.6909483286074	724.8110598923276	1398.7895738918492	581.0998417838707	639.5132900676438	270.8016789707604	526.6943807244666	402.0303624633954	386.1680627314106	1004.0442062203072	2483.379356285876	837.3406445721355	1091.238066681989	1599.641856729616	983.6841146783038	2155.5913452216896	733.3641832902088	576.1060215654007	605.7579193814228	548.1042497790068	481.76969004278806	249.1372626446964	1863.267299115785	279.249233063456	569.0288874605884	230.7557577903175	79.23504484776528	26.636444310494948	27.926899381297048	42.25694773783554	41.93843736515469	28.000000000000004	58.73418892551974	75.83296592555268	28.5
PWY0-781	9856.933648034752	9520.55324903684	8897.760568389225	13984.659833061894	9136.974989063188	6710.08094490621	11821.868321085374	4897.450251192825	2925.3395139932945	3603.3473225414486	6600.125981109969	12562.674156716628	5667.6397959822325	6532.9037956667935	9259.676451584304	4620.554846578469	6442.951211699535	3825.309258188364	2813.5988926154287	1521.5556435018832	4919.933679080539	2752.692556681831	1835.941135829432	13683.382301598826	4168.769522177627	6111.797005608633	5169.3833465257085	2490.506723293565	2874.31242247136	1516.06280700911	1750.7743484212176	1056.7296808902634	2716.436192452745	6644.437115363911	4718.259715209281	1364.7327063938694
PWY0-845	5831.931126520024	3703.2155614061753	3791.144799703777	5940.489266701292	2863.394605756449	2724.4310847716542	6019.192493708631	1800.3745971724136	1539.23691594734	1573.607298822045	4692.298872432295	8561.363776880162	3688.547853147235	3982.2471082433785	6671.142232765381	2698.8859460565072	4637.223909030172	2378.88759830203	1590.7867776911833	1433.31288968529	2729.459185283859	1601.3104759123162	935.9921080036283	9328.381588741877	1504.644885193257	2819.025544565852	1509.5006271195612	487.9114503967957	202.94648568988544	280.01257698203136	265.6938658925153	349.1603674110569	223.7464216186296	372.3927427745224	551.0858965127258	183.19495070992875
PWY0-862	14353.602414309737	11383.854163406744	10520.894500923034	17019.302766599165	9977.75432171165	9563.079515776875	10749.715980880334	5621.742224770674	3591.047785580053	4322.251401779714	6354.471517777688	11964.049016082628	5270.49236903382	6565.894285732356	9616.05833410111	6168.0182747050585	7931.925025591854	5163.498091237502	3375.4175089428604	2665.454792178989	5484.934160090009	3802.8869243475815	2460.040546208986	10673.238321210783	2777.731932537511	3426.0499594094645	3787.3142977324815	713.5566584357647	419.8599450661029	323.82440160786587	421.60100240828046	622.4607916121297	531.4236927486761	480.2366277802476	1927.1393052042608	250.0547397770252
PWY1G-0	49.47405898706636	38.44161958568738	12.272727272727272	0.0	27.80956848030019	15.287012069531649	21.90721649484536	9.495469133471778	31.76555555555556	15.879629629629632	124.7589907776457	329.698460960148	54.27540419700799	43.04085158015635	185.6420825101532	3.097731239092496	43.38068847084537	16.07512417218543	0.0	3.5882547487706864	60.392354124748486	36.70103092783505	19.352688490593987	211.94830931776949	0.0	32.67232739333331	0.0	2.0865401717496823	0.0	0.0	0.0	6.24655381561535	0.0	0.0	0.0	0.0
PWY490-3	94.41668390319296	11.99908471776128	35.9879678239559	48.47465853082293	10.004155278006923	14.99798957581658	11.999073571007404	5.999641607676286	77.07342198825603	37.48323766435134	575.0255237089217	989.913079833915	292.9512455790242	278.4474154470937	649.151145501962	34.47490086871146	82.38248289365316	72.32831025359258	0.0	38.91793234841359	82.38336381083012	0.0	28.49314260097409	1166.095286637713	67.426788776159	305.1015349534842	251.9116976477035	152.8847423578851	1039.0746384699155	79.72770783504247	2606.064972584859	456.7968553429742	1516.8713472644506	3280.1021963742564	4446.649285883789	1751.1976738113826
PWY4FS-7	27733.09841596416	51344.35437218444	33580.736723427835	34299.47418123845	39022.8025787905	36247.92775275192	55218.67512222494	34109.51955347778	5336.544340650617	28277.762617396413	9848.693554772492	18577.19307240736	8730.496589089818	12875.168458865995	14414.487150478686	13575.710046053464	17263.218959401653	36981.34689164046	12770.8326766486	2872.9550361871275	18369.174398024443	12687.528881688044	41562.97805603954	20601.81995051548	21170.06806894573	19876.66960511794	24869.627122783782	73202.97134819665	95741.0551125908	83459.36005116077	85409.75142698662	48130.39037579406	77260.2400957648	107194.37243576886	80419.76612924595	85647.96517379292
PWY4FS-8	27733.09841596416	51344.35437218444	33580.736723427835	34299.47418123845	39022.8025787905	36247.92775275192	55218.67512222494	34109.51955347778	5336.544340650617	28277.762617396413	9848.693554772492	18577.19307240736	8730.496589089818	12875.168458865995	14414.487150478686	13575.710046053464	17263.218959401653	36981.34689164046	12770.8326766486	2872.9550361871275	18369.174398024446	12687.528881688044	41562.97805603954	20601.819950515484	21170.06806894573	19876.66960511794	24869.627122783782	73202.97134819665	95741.0551125908	83459.36005116075	85409.75142698662	48130.39037579406	77260.2400957648	107194.37243576886	80419.76612924595	85647.96517379292
PWYG-321	15320.45556856474	12700.853989677698	11592.936452943724	18668.170130912145	11039.982398814887	7613.901476568677	12259.6447708427	6194.22980594828	3872.761255322073	4642.972771187401	7008.893538981652	13215.201488912113	5854.016509231864	7299.523804494648	10537.061158516985	6838.398685781586	8838.455290982303	5812.812746398422	3796.536268858422	2870.981455261263	6197.072889714671	4216.822663673021	2779.1958611159657	12001.505030844435	2648.141464038681	2836.2790709841925	2462.545924725375	822.8107905206402	487.3552437916536	377.200778913092	436.0039555697845	714.2906013481311	608.5222699859755	571.6725642855548	2182.42482879142	289.10247150333817
PYRIDNUCSAL-PWY	4254.763665909012	2624.286648530765	2873.156885793376	3776.835305503042	2082.4624488865043	2208.504308828035	4770.626451649373	1174.0448119737405	1106.9332406964425	1054.07684315121	5062.77990350068	8723.852444436778	3400.0146225096364	3174.2565241773405	6625.194208786072	1714.6583012704075	3400.8027226759145	1369.5727631583245	1035.169597952465	1010.9036002151936	2044.7359831264816	923.978931723782	675.2295680328658	12421.550328837193	1593.2047536876598	3677.079080704656	2598.5776707955806	1809.1679740443624	7338.13591890005	677.404774635861	1811.146722094104	1651.966905004605	13537.424612273937	3681.582121572432	11972.282606576144	5236.598089593723
PYRIDNUCSYN-PWY	4087.556931117856	2398.9964834591565	2776.6432948990164	3351.501295932253	1894.4326306613648	2290.172689121568	4602.589263495994	1113.2540123312956	1131.1169009389394	1027.285029101064	5065.826622018284	9104.166730237272	3443.2176246562085	3593.2968612124605	6935.693441834867	1780.0185010083107	3821.555903364599	2015.961103168474	1040.3911699886282	1208.24481267969	2182.226380727405	1196.370721494678	830.6222321982973	11612.38531884231	1534.08652234508	3602.130545947882	2353.4492130975013	1804.2559122500647	11529.871627438728	2310.823040817571	6494.038379035925	4172.13158973668	13704.518940730875	4529.712676267286	14238.2840672333	6029.196718668789
PYRIDOXSYN-PWY	3225.2880084280123	1894.591271704092	1960.7438895695143	3071.4485352883244	1416.7720923180843	1455.0023372213975	3448.208313526768	919.6094167826672	862.1529277064333	821.1543565381206	3496.173502316956	6085.346625341978	2429.565246807721	2442.074681893715	4748.975813717911	1496.575535001433	2783.748823441701	1377.1948430419122	907.1807242803844	975.9388993704634	1558.0166706630202	886.8044511379585	509.46772298422746	7091.144400610705	883.2155154351401	1764.933596247244	905.616731606095	359.03388483164514	160.63693451906434	216.10341288862963	209.591425520197	273.150347312698	176.996756636068	284.8153027659164	433.1783928298961	144.33038730960814
REDCITCYC	4725.768232386833	2721.2470827371635	2211.46091649461	5239.666529893458	2606.9311370310106	1874.2053294799207	2552.0282345775145	1371.280227255034	1220.2840561693752	1077.5172399818828	6432.425134454098	10936.232611364254	4278.836324490592	3797.1557761769145	8102.262591708124	2059.328390170434	2550.862642494265	1906.7291485002893	1038.7958799050568	1430.3352153008263	2067.79865022435	1599.7272023572343	750.7916496519094	12215.150148355651	3416.389872234905	4312.895037033509	3114.599607492421	482.4126878576292	272.35248634811785	274.2137512946062	266.10895601798813	269.88248281080973	580.3051158537063	394.6793506573772	436.38935889162974	195.4248182040691
RHAMCAT-PWY	562.3638482656414	279.6400446911114	395.8891840004344	505.98306148767045	272.7408378214486	480.2817847977796	2643.2253651184296	133.99407608587575	261.4245414369863	174.31013700843317	1144.2595803521776	2595.392908412434	908.938499687655	970.5850577826742	1460.8190714024886	413.39739586388816	1688.8339563464924	488.3702413012506	354.61394034115307	205.12139247048427	802.9736934402715	203.5022483718692	212.75452196382423	3889.641582790903	466.72536616744026	1384.6010485263448	611.9376436592182	125.31091144036846	455.0655340974631	165.22416734570402	329.9743497564833	241.25162266992209	1057.6062177313336	1071.974053940586	2628.033112704523	1279.9981238186858
RIBOSYN2-PWY	7144.498496348657	5865.280269076962	6697.002076364052	10231.01818874754	6640.01167281816	3789.4376665414497	6595.168987001192	2998.424475012139	2435.719976905012	2331.1727849290337	6806.634752852842	12062.638762894036	5021.775129147934	5166.886027829955	9347.601219920984	3466.321474219744	4844.266558107942	3121.053055317195	2213.7858397376926	1827.2704478309915	3672.9153983693054	2491.710845298055	1359.2151580904524	14411.775931921718	3190.1573653297573	4678.761263750688	3282.5847124500087	2252.3443412111783	11504.118742914774	3250.705931261394	12181.305044052871	6312.342019520913	16868.654822319975	8267.018241494	18483.71022507332	8336.315722896441
RUMP-PWY	332.53336029265574	137.72275729568258	303.9280578754839	3135.14786258899	2039.097822253216	281.30583668603384	2319.9095474332826	35.9717454727008	0.0	0.0	915.3446704158104	1955.114949255719	536.6306573582644	403.8353093248359	1445.4680331058105	195.8185319580169	43.23842029043095	197.2211174571117	320.88526769084166	602.9346002358452	502.55446468256577	1141.2950950601694	0.0	5024.71859704308	5370.7229324179625	4302.708586073603	3649.814936219245	260.24458333115155	2448.3505697647315	97.41386855612522	169.2343617328741	180.964207085224	4354.490223748928	173.0386480699877	4076.584635824044	382.6709634386021
SALVADEHYPOX-PWY	12641.849470599402	8781.42628415633	9169.328521966754	11040.946469637362	7134.668048838756	7360.256465237866	2702.066447574203	3450.9486430981947	2719.1331510324385	3183.5430709684624	4029.332911776896	9880.134922477102	3939.785287037505	5362.978357895081	6168.418011585002	5154.405952235324	10314.123954379496	4817.787645153666	3882.8662057794345	2109.659771295209	3895.462546242333	2985.7931510731605	2165.6033501608645	8392.913471947752	1429.5028581050235	3647.482034723648	2211.4203868050367	972.3254428365764	1812.2070693837416	332.90749227922703	936.639451852864	791.2804934777395	3461.5797120082125	3823.0562726541953	10263.023533305166	3846.7247541212496
SER-GLYSYN-PWY	13482.424242746123	8756.108922251979	8172.557029711219	12681.591183789662	7749.605749666181	8539.424845220705	19601.56260833476	4870.782239647279	2890.72023148741	3370.8268249882126	8466.812237442255	15676.379231447305	6901.538660529944	7295.531239737847	11767.403527560153	4514.040467626878	5700.2878992532105	4198.641456615219	2477.1294984614706	1987.3543514822045	6175.291130379103	3060.946609872497	2019.8145040044087	18522.350475694595	5715.888041236005	8991.187153336947	7281.230069891943	17074.453606913245	26228.11779959847	17864.423115912115	35958.95177743078	18817.455445995383	43764.13684381439	11704.867521661596	40202.00643322028	30474.87280691352
SO4ASSIM-PWY	4639.298617898909	2457.9879986212763	2523.766389505359	3981.304944961031	2027.686592458385	1989.6467603432627	4296.575574941762	1021.6530876553074	1019.2247321255516	939.1610519379738	2920.8906286077963	5631.578446487177	1921.987125910532	2263.2897505517126	4107.658386273543	1807.503942355904	3664.2824664421937	1656.4256975724145	1018.2802685550118	1605.6726423260898	1953.211795529328	1258.289589766178	620.9369254066297	6060.479147679146	1591.0869150895078	2141.184831989267	1304.874963871507	195.7533068997968	161.19619841797368	102.4644480632012	105.90693283057728	155.4892654218107	197.44618139571537	704.4986388843641	510.5810892318471	75.58571456036667
SUCSYN-PWY	34.8992534389538	54.76956293468465	0.0	0.0	0.0	108.04995039813473	0.0	0.0	0.0	0.0	0.0	64.64314634698603	19.93274299329969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.465755823984903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SULFATE-CYS-PWY	7102.841037364736	3945.554903851241	3878.6129781601167	6259.924557819124	3288.402847380985	3358.997174741685	6090.510721848099	1740.8103098731158	1560.4709756497923	1504.132170075516	4526.795043444907	8530.893066479206	3165.096973581842	3562.1760274105354	6272.43082612958	2569.2596837786823	4338.308168292522	2253.103665078568	1407.9712176968023	1683.0626920254074	2823.03995278961	1752.4799398362888	965.3687738368076	9634.151752058784	2483.678672317895	3503.1477729207354	2280.254395395479	409.5479430534487	357.62377429515413	222.3908601506512	235.9237660339638	340.492164213385	438.5028750528289	1416.6200737740066	1108.7435487722146	168.21599956035584
TCA	5377.674542764373	3770.63262654308	4077.507221243051	6883.868788970294	3914.003319418151	2845.577415807829	6493.779907309037	1733.9715016132204	1689.5986762520868	1360.0792181019578	6264.195580416656	11125.26348642444	4544.222762471364	4149.979322911167	8164.0095120801825	2365.873330300996	3816.614519635146	1757.7309706532424	1385.6405384655477	1542.809042493108	2719.5100995788907	1605.150547589119	768.50986503761	13954.35289169126	2906.2202570641107	4018.2697391729102	2678.957675490201	1020.5437075284724	1594.8932941011233	482.9462294695656	831.7577547883367	1076.1553529266964	2528.4851470919903	2123.0294368030936	5383.768505951029	1476.3310825840915
TCA-GLYOX-BYPASS	4014.028943697524	2499.1412124983844	2603.422282627572	4105.122697095744	2193.673006262164	1964.8505226979776	4766.961080421422	1061.743178501182	1049.548786346972	903.5697928620292	3274.228774453904	6871.841930579405	2487.2322046593736	2628.4744137416665	4326.872403625785	1829.4383076382685	3297.767189865738	1374.8162154312538	1117.9793948398328	1136.062168412688	1935.315566333359	1032.855697535446	541.2839250692383	6812.613979581492	1180.7316636813468	2293.094735881679	1076.7462513271944	247.18936358947144	168.9559999743298	170.23363714429144	137.79809723490817	199.7104571061676	121.15638235960397	240.29470905452428	249.0463920420369	110.78793547096733
TEICHOICACID-PWY	365.0851966667054	202.0276965931733	1940.981857215762	1279.070752393129	3829.499874843772	286.1241022658683	939.2432241551317	248.6961755454159	307.2703427219314	95.74579480435858	1687.7882114411364	3112.230747627686	1105.2541711459096	1126.824786656651	2438.2986176213035	914.9618078622932	743.9527495703122	2178.4357102905324	5324.987091171219	483.8807433650289	2171.6169395578595	1180.457971629138	247.9361529014514	4281.451694983176	4251.845014851721	3668.586070670112	6580.488190012833	5500.620977320995	11014.64295842191	27379.46358712864	39802.55637472523	21623.375150475924	38952.66160711831	14848.781629988847	42439.05203958689	22825.97149109361
THISYN-PWY	704.4426720455166	231.30381156318	1074.3752545286382	2543.5604080438543	792.6592783254666	745.3765869979682	3729.407979838217	708.393268882025	936.7648667215976	793.4760966693134	4951.358705506687	8694.478421410076	3298.364393930954	3126.030773156584	6635.646762675616	1396.3971786720583	2798.173536467663	1274.3166232307824	932.3040131153454	631.3373432417314	1682.0270457460365	596.7034693738517	439.9067949175389	10878.844779477018	1421.5466573153317	2668.034409349263	1659.9929386930698	1693.8531063940911	8576.16374131501	2361.054445841763	7156.89538517222	4433.729226112747	9071.54149555482	4334.9855207542405	10289.194439677258	4826.317064693369
