function	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
K01406	163.0	46.0	55.0	13.0	17.0	64.5	0.0	0.0	0.0	0.0	0.0	2.5	0.0	12.0	22.0	7.0	0.0	35.0	40.0	12.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0
K01407	22.42	24.42	3906.66	5509.77	5838.530000000001	1689.4899999999998	4110.17	2007.42	1975.08	1983.83	841.58	1430.25	1126.75	46.59	171.75	572.8299999999999	809.5	1374.07	1511.59	1106.36	895.5	267.34000000000003	323.41	8.58	3253.25	3400.41	3434.67	1701.75
K01408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01409	39984.95	41188.85	22991.9	22710.34	22316.7	31460.96	11611.399999999998	31130.97	22174.800000000003	28439.42	19372.74	14897.34	28963.840000000004	46377.59	42289.880000000005	31600.88	29125.5	25646.69	33726.64	31412.07	34321.32	33918.99	39158.53	21774.19	23566.79	17026.08	15272.5	23613.42
K01414	359.42	120.42	4025.66	5535.77	5872.530000000001	2490.74	4269.0	2092.75	1998.75	2061.33	880.75	1471.87	1397.42	742.5899999999999	215.75	588.8299999999999	840.5	1444.07	1597.59	1124.36	931.5	341.34000000000003	357.41	67.75	3643.32	3590.58	3493.5	2391.42
K01415	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
K01416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01419	39529.62	28079.68	15982.9	21104.67	22046.2	4394.09	6735.77	4659.25	5215.22	5569.67	5405.280000000001	6586.38	4319.58	32379.59	35315.880000000005	29521.63	26934.5	24697.94	28020.39	27207.9	31480.57	29998.14	36065.28	5570.19	20833.76	15043.78	14875.5	21654.42
K01420	5305.62	11980.92	13684.66	7933.77	7959.030000000001	12090.8	7782.0	10075.7	4768.25	5116.83	8507.08	4961.83	7775.92	16381.59	11449.25	8481.08	7451.5	6542.070000000001	11676.84	9311.36	9168.0	9122.19	10129.41	3269.25	7459.36	6120.38	3636.5	5924.42
K01421	39758.53	28752.1	15442.740000000002	16558.239999999998	16428.67	17305.65	3200.33	18171.5	7644.97	7935.84	10900.25	8450.64	7703.58	39357.5	37458.13	28800.3	26187.5	23246.37	28735.3	26680.71	30959.07	30368.1	35799.619999999995	13221.44	18825.2	12981.6	11636.0	21140.0
K01424	39988.7	35449.1	25731.230000000003	28070.94	28130.73	29148.29	14177.07	29940.64	24457.21	29941.25	18281.32	15807.59	29275.76	48175.34	41113.630000000005	31977.63	29886.5	26221.43	34933.64	32506.26	34792.99	33606.74	39139.28	26562.94	26444.71	20383.76	18703.17	25264.17
K01425	222.5	73.5	8096.16	10990.45	11649.06	4495.33	8461.59	7578.84	18449.57	22798.91	4099.16	6732.79	19922.84	1602.5	159.0	877.0	1494.5	1329.73	3543.25	3253.7200000000003	1408.59	260.0	113.0	8222.0	6627.58	6779.66	6914.34	3270.5
K01426	9268.2	3064.26	2888.74	1705.1	1031.39	993.35	2229.27	609.1700000000001	1064.47	963.34	991.53	941.59	524.66	5111.0	3092.13	2334.8	2672.0000000000005	1847.85	3428.8	3223.59	2105.07	2461.8	3273.62	413.94000000000005	1597.6	1394.3	416.0	1881.0
K01427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
K01428	26174.42	20481.42	10609.33	18745.52	19487.86	2955.74	4404.33	4124.33	4326.75	4609.0	3838.42	5194.87	2659.92	25844.59	28620.75	23806.83	21906.5	20265.07	22834.84	22086.7	25513.83	24091.34	28920.41	4585.75	17405.41	12823.25	14572.83	18098.42
K01429	26174.42	20481.42	10609.33	18745.52	19487.86	2897.49	4404.33	4121.33	4326.75	4613.0	3838.42	5178.87	2659.92	25844.59	28620.75	23806.83	21906.5	20265.07	22834.84	22086.7	25513.83	24091.34	28920.41	4585.75	17399.41	12796.25	14572.83	18068.42
K01430	26174.42	20481.42	10609.33	18745.52	19487.86	2991.49	4431.33	4145.33	4326.75	4613.0	3838.42	5178.87	2659.92	25844.59	28620.75	23806.83	21906.5	20265.07	22834.84	22086.7	25513.83	24091.34	28920.41	4585.75	17425.41	12823.25	14572.83	18098.42
K01432	11.0	4.0	13.0	0.0	0.0	76.0	24.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	8.0	0.0	0.0
K01433	4942.42	518.4200000000001	5990.16	14644.27	11689.53	3796.49	4682.0	6358.0	2605.5	3096.58	3938.75	5914.12	1856.42	1613.59	317.25	916.83	1364.0	2021.32	2536.09	2487.86	1126.75	429.34	360.91	8519.25	3730.66	3647.58	3499.5	2459.42
K01434	175.33	54.0	64.0	13.0	17.0	276.5	54.0	20.0	0.0	4.0	0.0	2.5	0.0	12.0	22.0	9.0	0.0	35.0	40.0	12.67	18.0	43.0	17.0	0.0	67.0	25.0	0.0	3.0
K01436	6.33	8.0	124.0	0.0	0.0	1449.76	700.0	218.51	787.33	498.0	228.0	104.0	142.0	9.0	103.0	12.0	0.0	0.0	16.0	42.67	0.0	10.0	0.0	64.0	14.0	22.5	10.0	0.0
K01437	0.0	0.0	0.0	0.0	0.0	27.0	4.0	7.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01438	530.42	181.42	4085.66	5792.62	6097.389999999999	3263.32	4391.57	4395.17	15865.16	20453.08	3254.98	5325.0	18784.75	1608.59	312.25	1027.83	1635.0000000000002	2068.31	2339.09	3286.8900000000003	1219.75	466.34	377.91	8229.58	3584.5	3499.41	3454.67	1742.75
K01439	57167.15	31658.58	27350.0	48875.12	37767.06	18256.29	11647.22	22288.0	7471.92	10116.67	15533.21	13218.37	13470.78	38301.59	33576.08	27947.08	26479.5	24152.73	28314.34	25994.89	27941.17	28078.59	32393.83	9998.59	19825.66	15115.68	15457.5	20182.42
K01442	47717.2	31195.19	23441.48	17505.97	17020.84	18167.15	5345.27	21152.800000000003	40515.77	54091.68000000001	15902.29	16072.77	57936.58	38387.5	37156.76	29712.85	26609.5	23859.74	28916.85	28257.91	31708.14	30557.45	36251.74	17609.38	17506.4	11730.4	11562.0	19370.0
K01443	66106.15	60092.85	27146.9	27881.34	32089.7	39959.03999999999	10389.0	37151.72	44621.72	61506.67	18314.84	17091.55	65261.34	75253.09	76861.38	59780.630000000005	54941.0	48390.44	58851.89	56686.56999999999	64784.07	63846.74	74428.03	26841.69	40021.29	28383.680000000004	26458.5	42822.42
K01444	0.0	0.0	0.0	0.0	0.0	293.83	83.0	19.0	0.0	0.0	17.0	4.0	5.0	0.0	0.0	27.0	2.5	34.5	13.5	9.67	34.0	73.0	32.0	1596.0	85.0	7.0	14.0	9.0
K01446	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01447	5032.2	534.0	3962.5	9172.5	5834.0	1762.33	446.0	2860.0	11581.0	17398.0	2732.0	2016.25	18930.0	4575.0	3328.0	2063.0	1644.0	1222.0	3392.0	1856.5	2068.0	2237.0	2913.0	1334.5	1512.66	1340.0	293.0	1919.0
K01448	44486.12	49346.36	37118.06	36906.55	36073.26	58115.55	23949.73	57803.51	42353.46	54028.58	31723.05	24086.06	54951.66	56625.59	48737.880000000005	37060.630000000005	35434.0	30934.67	41185.39	40951.630000000005	39953.16	39123.94	43405.03	38148.19	32420.69	25361.44	22009.84	28614.92
K01449	8.0	13047.17	3777.0	1227.67	246.5	24690.8	3902.33	20486.6	1057.0	2162.0	10914.66	2931.17	4279.66	3588.0	3371.5	534.0	490.0	95.0	735.5	1577.67	441.5	965.6	86.0	5242.5	835.2	539.2	92.0	34.0
K01451	60.0	2961.26	2864.07	1981.95	1288.92	2085.42	2458.94	1191.17	1727.13	1349.6699999999998	2643.86	193.8	121.83	8188.0	3037.13	2756.8	3721.5	2604.34	3240.3	4259.12	2151.74	2913.8	3260.62	1914.94	323.1	277.13	150.67	61.0
K01452	0.0	0.0	0.0	0.0	0.0	62.0	27.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0
K01453	175.0	65.0	53.0	13.0	17.0	76.5	28.0	8.0	0.0	0.0	0.0	0.0	0.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0
K01455	3.0	4.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01457	163.0	46.0	66.0	13.0	17.0	138.0	24.0	9.75	0.0	4.0	0.0	16.29	0.0	12.0	22.0	7.0	0.0	35.0	40.0	12.0	18.0	37.0	17.0	0.0	11.0	27.0	0.0	30.0
K01458	16.0	12.0	0.0	0.0	0.0	218.5	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	8.0	0.0	0.0
K01459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01460	19.75	8.25	3904.83	5508.6	5838.530000000001	1556.83	4105.17	2004.67	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	4.75	3215.75	3369.08	3434.67	1625.75
K01461	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01462	79907.15	64838.61	36954.64	39030.24	38541.37	37167.44	14695.17	37353.07	27879.6	33499.759999999995	29636.27	20066.43	33516.0	84826.09	80117.01	62445.93	56857.0	49636.060000000005	64501.19	59304.60999999999	66914.39	65851.64	77910.15	30166.63	42434.59	30260.380000000005	27049.5	44840.42
K01464	204.75	1013.25	5457.83	6169.6	5862.530000000001	7666.38	6319.42	8199.27	2266.58	2653.83	5001.58	1864.75	1790.42	686.75	329.25	869.0	1070.0	673.74	1834.25	2190.86	602.17	303.6	98.75	471.75	3623.95	3737.08	3526.67	1658.75
K01465	48492.48	44072.94	24799.310000000005	24041.17	23134.23	30797.73	12985.09	29808.39	23039.6	28743.76	21195.6	15682.6	29416.660000000003	46194.75	42341.51	31870.85	29695.0	25511.22	33508.35	32076.3	34011.06	33762.45	39141.74	21883.63	23248.06	16925.38	15338.67	22906.75
K01466	33.75	8.25	4293.16	5646.35	5923.200000000001	1588.75	4267.09	2453.84	2090.91	2466.66	1106.41	2487.25	2254.09	242.25	47.25	418.0	669.0	591.74	1481.5	1143.36	549.84	21.0	12.75	198.75	3376.75	3567.41	3569.34	1668.75
K01467	596.75	152.25	4056.33	5326.0	5619.67	1666.25	4133.42	2070.42	2040.08	2066.83	897.58	1534.75	1163.42	4439.75	2936.25	1457.0	1246.0	575.75	4563.0	1052.5	2554.17	2280.0	2942.75	360.75	4719.75	4700.08	3721.67	3475.75
K01468	4768.0	542.0	2131.5	9429.35	6058.86	2079.83	548.75	3517.0	13583.33	18762.0	775.0	2011.0	18348.33	5106.0	2950.0	2223.0	2346.0	1740.9899999999998	3663.0	2990.36	2120.0	2364.0	2962.0	5961.0	299.75	94.5	16.0	47.0
K01469	20.0	11.0	0.0	0.0	0.0	26.0	9.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
K01470	23.0	15.0	70.0	284.85	207.86	983.13	359.75	1183.1	1840.0	1226.0	932.0	77.0	140.0	3454.5	528.0	446.0	710.0	651.99	872.0	1136.2	34.0	97.6	32.0	705.0	62.7	2.0	0.0	0.0
K01471	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01473	20.0	15.0	2.0	0.0	0.0	166.0	32.0	9.0	0.0	0.0	5.0	2.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5	8.0	0.0	0.0
K01474	20.0	15.0	2.0	0.0	0.0	166.0	23.0	9.0	0.0	0.0	5.0	2.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5	8.0	0.0	0.0
K01476	4601.0	402.0	4155.5	9132.5	5817.0	1505.25	640.0	2230.0	22922.0	33996.0	873.0	2654.0	36442.0	112.0	57.0	603.0	398.0	696.0	270.0	70.0	150.0	48.0	37.0	118.0	61.5	19.0	0.0	23.0
K01477	163.0	46.0	64.0	13.0	17.0	142.25	71.0	10.0	0.0	4.0	0.0	18.5	0.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	11.0	0.0	0.0	0.0
K01478	8924.2	2968.26	3902.74	1263.4	581.6700000000001	1258.0	2249.67	2727.45	1697.7999999999995	1467.34	3443.9300000000003	921.05	1778.26	5194.5	3075.13	1507.8	1334.0	620.87	3431.8	1064.37	2118.07	2568.8	3290.87	598.94	1597.35	1338.6	418.0	1851.0
K01479	4748.0	538.0	2131.5	9429.35	6058.86	1295.83	444.75	2153.5	155.0	641.0	712.0	1284.25	706.5	4472.0	2946.0	2189.0	2313.0	1732.9899999999998	3421.0	2165.86	2011.0	2277.0	2930.0	67.0	118.25	34.5	18.0	32.0
K01480	56.75	296.75	4973.83	5743.1	5860.530000000001	4696.63	5004.67	4238.02	6046.41	5029.83	2868.08	1589.75	1635.92	3562.75	584.25	444.0	716.0	656.74	2365.75	1555.36	577.17	118.6	44.75	773.25	3488.2	3414.48	3444.67	1634.75
K01481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01482	0.0	0.0	0.0	219.85	207.86	11.0	0.0	96.5	0.0	0.0	0.0	0.0	0.0	28.5	22.0	422.0	669.0	586.99	69.0	1068.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01483	194.75	11539.25	3978.33	5481.85	5810.530000000001	4052.5	4861.42	3287.67	2093.08	2630.83	2294.58	2329.04	2224.42	2683.75	1991.25	439.0	711.0	644.74	1419.0	1083.36	561.17	466.0	29.75	468.75	3524.75	3408.08	3434.67	1654.75
K01484	182.75	54.25	4049.16	5617.6	5956.200000000001	1760.66	4280.59	2099.09	2078.41	2060.16	881.91	1511.75	1184.09	31.75	41.25	425.0	669.0	626.74	1452.75	1086.36	567.84	56.0	29.75	2.75	3392.0	3567.41	3569.34	1668.75
K01485	244.95	69.25	5281.0	5726.95	5984.719999999999	2261.6400000000003	4121.4	1941.95	1872.75	1919.5	1344.65	1369.75	2308.35	56.75	70.25	886.0	1338.0	1248.73	1435.75	2170.2200000000003	630.5	236.0	150.75	2.75	3200.0	3195.55	3302.0	1582.75
K01486	8353.95	9503.51	8995.4	7454.25	6455.870000000001	8604.76	8569.01	8520.08	17101.21	22385.0	6575.34	4885.05	21641.35	5851.75	1928.38	937.8	1411.5000000000002	1009.11	2611.3	2005.23	810.91	1075.0	458.62	2969.69	3959.25	3989.41	3790.34	1705.75
K01487	204.08	118.25	4588.0	5450.85	5716.860000000001	3368.38	4412.5	4062.77	15261.25	20167.5	4115.75	3153.04	19824.25	3147.25	656.25	471.0	684.0	701.74	2315.5	1228.03	663.5	185.6	98.75	1045.75	3154.2	3221.75	3304.0	1610.75
K01488	31504.95	25233.25	13864.33	20078.24	21514.96	4111.96	4637.17	5597.52	6179.58	6137.83	5698.08	6912.04	4847.75	39605.25	38380.25	30767.25	27992.43	24445.74	31798.5	28328.22	32982.17	31778.85	38241.5	6605.25	21862.45	16172.58	14972.67	22772.75
K01489	13384.62	10634.85	14338.9	17307.34	12473.7	39948.13999999999	10218.5	39780.77	20319.800000000003	26164.92	16862.84	12806.55	27504.24	12751.09	7226.879999999999	2933.63	3405.0	2888.19	7267.89	5124.07	3752.32	4053.74	3709.78	20358.19	6009.96	5545.780000000001	4009.5	4310.42
K01491	39977.95	35451.85	23856.9	22607.34	22316.7	27900.46	10140.9	28028.97	21884.800000000003	27572.92	17584.239999999998	14389.34	29064.840000000004	44857.59	41253.880000000005	31850.88	29088.5	25740.69	33541.64	30989.07	34287.32	33633.99	39126.53	21487.19	23262.79	17026.08	15270.5	23613.42
K01492	0.0	5737.0	833.0	15.0	0.0	1562.5	402.0	664.0	99.0	298.0	760.0	474.0	557.0	1404.0	1030.0	7.0	21.0	9.0	0.0	241.5	0.0	205.0	0.0	479.5	172.0	23.0	0.0	15.0
K01493	39772.53	35366.43	17987.24	17084.57	16461.17	25044.3	5829.9	25912.55	19892.050000000003	25516.59	16650.49	12913.47	27234.42	44799.0	41060.13	30984.8	28277.0	24220.62	31987.8	29870.04	33373.82	33328.4	38785.37	21419.44	19624.88	13410.0	11785.0	21225.0
K01494	205.42	85.42	3972.66	5522.77	5855.530000000001	2613.49	4260.0	2131.42	1992.75	2044.33	880.75	1529.87	1300.42	58.59	193.75	583.0799999999999	811.5	1409.07	1553.84	1119.03	913.5	305.59000000000003	341.16	67.75	3612.91	3594.08	3485.5	2388.42
K01495	847.9499999999999	826.5900000000001	7941.16	6279.4400000000005	6118.530000000001	18538.08	5214.23	18563.17	18281.33	22989.58	8354.81	8334.04	23851.08	9715.59	4877.25	2168.83	2251.0	2066.32	6695.59	3748.7	3613.75	3248.34	3380.66	13769.25	5611.16	5177.48	3802.5	4290.42
K01496	183.0	5798.0	404.5	73.0	41.5	1886.0	458.0	818.5	71.0	283.0	715.5	488.0	809.5	2490.5	1046.5	55.25	312.5	298.5	177.25	46.67	149.5	865.25	92.75	1900.0	247.33	39.5	2.0	0.0
K01497	182.75	58.25	3970.83	5521.6	5855.530000000001	2525.83	4343.0	2119.75	1992.75	2050.33	880.75	1471.87	1155.59	31.75	41.25	425.0	669.0	626.74	1428.75	1083.36	561.17	56.0	29.75	63.92	3621.16	3579.25	3493.5	2314.42
K01499	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01501	174.0	50.0	66.0	13.0	17.0	275.5	29.0	21.0	0.0	9.0	5.0	3.25	9.0	684.0	22.0	9.0	31.0	35.0	46.0	9.67	18.0	37.0	17.0	0.0	47.0	15.0	2.0	0.0
K01502	0.0	0.0	0.0	0.0	0.0	45.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
K01505	326.0	92.0	115.0	26.0	34.0	274.75	82.0	27.0	2.0	4.0	6.0	6.5	2.0	24.0	44.0	14.0	0.0	70.0	80.0	18.0	36.0	74.0	34.0	0.0	64.0	10.0	14.0	6.0
K01507	621.42	5829.42	4942.66	5845.62	6063.389999999999	6271.57	5532.75	3929.25	2870.08	3251.83	2521.75	2029.37	1784.42	2706.59	1227.75	1044.33	1812.0	2279.56	1746.59	2591.39	1000.5	1000.84	381.16	2333.25	5486.66	4962.08	3792.5	4265.42
K01510	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01512	39779.62	35029.35	20100.4	22331.34	22299.7	9830.91	8846.0	9441.62	5519.72	6780.17	8312.34	8570.55	8022.34	38663.09	39453.380000000005	31469.63	28626.0	25282.44	31707.89	29321.57	33878.07	32961.14	39036.03	6325.1900000000005	22660.76	16840.68	15234.5	23532.42
K01513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01515	39961.95	35440.85	22329.9	22697.34	22379.7	26716.54	9963.25	25573.72	8181.72	9239.67	15605.84	10463.59	10493.34	43759.09	41224.380000000005	31595.88	28965.0	25645.44	32858.14	30224.07	34133.07	33805.99	39192.03	13510.69	22979.04	16928.08	15242.5	23580.42
K01520	39960.62	35451.85	21951.4	22501.84	22294.7	27682.21	10117.9	28014.97	21884.800000000003	27562.92	17531.239999999998	14495.34	28669.840000000004	44857.59	41253.880000000005	31567.88	29088.5	25629.69	33541.64	30987.9	34287.32	33630.99	39126.53	21487.19	23226.21	17011.08	15262.5	23608.42
K01521	19.75	8.25	3904.83	5508.6	5838.530000000001	1555.83	4105.17	2007.42	1975.08	1983.83	841.58	1430.25	1126.42	19.75	19.25	418.0	669.0	591.74	1388.75	1074.36	543.17	19.0	12.75	2.75	3215.75	3369.08	3434.67	1624.75
K01523	183.0	5798.0	334.0	28.0	17.0	1773.0	451.0	848.5	65.0	281.5	679.0	483.5	809.5	2499.5	1144.0	56.25	298.5	298.5	152.75	29.0	112.0	836.25	92.75	1900.0	238.0	28.5	0.0	0.0
K01524	31514.17	26675.34	26295.49	26814.54	27636.56	25193.39	11036.4	26941.19	11188.91	10785.41	14438.89	12676.54	13381.93	37709.34	37412.0	30854.33	28202.0	25524.06	31698.84	30388.89	32739.42	30793.84	36056.16	18558.5	24709.49	19064.86	18270.17	23393.17
K01525	196.42	74.42	4044.66	5522.77	5855.530000000001	2403.99	4246.0	2080.25	1992.75	2053.33	935.75	1483.87	1161.42	739.5899999999999	349.75	585.8299999999999	840.5	1409.07	1557.59	1126.36	913.5	304.34000000000003	340.41	67.75	3610.66	3590.58	3485.5	2386.42
K01531	8344.95	2794.51	8584.57	6890.849999999999	6594.06	3268.03	6767.4400000000005	2581.79	3226.55	3017.17	2185.11	2433.55	2601.08	629.75	161.38	1142.8	1426.0	1413.6	1431.55	2427.76	608.2399999999999	267.0	321.62	305.19	3323.75	3396.88	3592.67	1639.75
K01533	44071.2	25215.93	15744.240000000002	34020.07	26212.17	9516.56	5415.4	14255.89	19268.050000000003	25437.09	10811.99	12905.72	23616.92	32923.5	29390.13	24433.8	22625.5	20185.12	23921.3	23307.209999999995	25394.82	24604.4	28930.12	14378.94	16253.55	11409.1	11742.0	17751.0
K01534	53175.48	42895.94	26040.140000000003	25028.07	24843.54	28008.930000000004	12338.51	26683.44	21489.68	27658.34	16844.260000000002	13652.27	30310.5	50034.25	47654.51	36704.85	33758.5	28977.98	37914.1	35209.44	39628.98	39149.65	45845.49	19209.13	26190.130000000005	19040.61	15495.34	26404.75
K01535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01537	61479.53	66033.2	24897.800000000003	13796.8	20195.0	35198.57	9181.0	32511.160000000003	23607.68	28900.75	22876.7	15879.1	29857.6	84787.5	80615.1	61355.6	55552.0	47199.15	62124.6	57749.4	65823.05	65701.2	76953.9	29529.7	36926.73	25504.2	23209.0	40499.0
K01539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01545	163.0	46.0	51.0	13.0	17.0	3.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0
K01546	182.75	6061.75	4823.33	5587.6	5855.530000000001	4615.21	4891.17	5213.27	15485.83	20834.08	4229.58	5870.5	19451.42	2847.25	1166.75	489.0	1070.0	893.49	1987.75	1664.03	952.42	904.6	101.25	9328.75	3571.28	3432.08	3458.67	1660.75
K01547	182.75	6061.75	4831.33	5652.6	5855.530000000001	4615.21	4891.17	6120.27	17200.83	21981.08	4998.58	5870.5	19451.42	5548.25	1672.75	489.0	1070.0	947.49	2773.75	1710.0300000000002	952.42	904.6	101.25	9992.75	3571.28	3432.08	3458.67	1660.75
K01548	182.75	6061.75	4823.33	5587.6	5855.530000000001	4615.21	4891.17	5237.27	15485.83	20834.08	4229.58	5870.5	19451.42	2847.25	1166.75	489.0	1070.0	893.49	1987.75	1664.03	952.42	904.6	101.25	9328.75	3571.28	3432.08	3458.67	1660.75
K01551	3.0	0.0	0.0	0.0	0.0	247.32	16.0	11.0	0.0	14.0	0.0	0.0	7.0	0.0	0.0	1.25	0.0	0.0	2.25	0.0	0.0	1.25	0.0	0.0	6.0	10.5	0.0	0.0
K01555	166.0	50.0	66.0	13.0	17.0	384.75	104.0	44.0	2.0	9.0	11.0	20.5	3.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	95.0	19.0	14.0	6.0
K01556	11.0	4.0	13.0	0.0	0.0	309.0	68.0	42.0	2.0	0.0	2.0	4.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	78.0	20.0	0.0	3.0
K01560	39696.53	34712.26	10821.24	16067.9	16224.67	7379.18	4757.27	7058.0	14838.47	20742.34	8137.530000000001	6673.8	20956.66	34271.0	36258.13	29071.05	26727.5	23436.37	26685.55	26391.37	30765.07	30461.050000000003	35796.869999999995	7678.94	17416.6	11818.8	11439.0	19323.0
K01561	8.0	4.0	0.0	0.0	0.0	13.5	6.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01563	0.0	0.0	0.0	0.0	0.0	17.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K01565	0.0	0.0	0.0	0.0	0.0	5.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
