function	071B	077B	091B	093B	100B	101B	218B	219B	220B	224B	242B	245B	246B	248B	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
K07776	79.17	201.5	976.5	130.0	65.0	74.0	266.5	44.0	637.75	468.0	265.0	111.0	370.5	419.75	47.0	35.5	45.0	21.0	51.5	22.5	22.0	32.5	33.25	14.0	266.67	423.0	146.0	69.0	290.17
K07777	1634.0	52.5	38.0	78.0	26.0	0.0	186.5	88.0	624.9	320.1	301.68	67.3	418.27	328.6	17.0	45.0	10.0	11.0	10.0	36.0	0.0	20.0	36.0	9.0	322.4	540.67	282.17	107.0	254.0
K07778	16808.41	2554.5	6905.9	17472.73	19970.5	3560.86	7171.0	5910.33	2922.25	4992.83	2542.95	3344.5	1550.0	4300.0	13795.4	34189.87	20779.33	20104.33	25131.5	23313.67	37849.33	23426.0	2482.13	19657.0	2266.84	5338.42	3352.67	7736.0	3965.67
K07780	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07781	6.0	16.75	2033.75	10.25	5.25	105.35	79.62	2504.0	151.07999999999998	107.44	67.58	1085.75	201.98	133.34	5.75	12.75	15.1	175.47	10.25	16.7	2510.69	14.4	3.5	3.25	83.62	852.84	240.75	318.75	95.12
K07782	2928.66	3741.75	4779.41	3360.29	947.75	1329.7500000000002	638.62	2810.0	582.08	1199.94	1143.08	2193.25	1255.48	1109.84	3810.75	2043.55	1914.44	2839.37	1368.09	1529.54	3008.69	836.4	792.0	783.05	638.62	1776.61	661.75	1048.75	1467.12
K07783	6.0	29.25	2033.75	57.45	5.25	139.05	373.49	2797.67	494.81000000000006	458.81	461.64	1631.01	688.05	636.01	14.42	12.75	21.1	516.31	11.59	33.7	7514.7	14.4	3.5	3.25	464.87	1340.12	474.75	427.22	577.54
K07784	6.0	16.75	2033.75	11.45	5.25	105.35	72.09	2502.67	153.5	107.09	79.58	1091.5	199.2	140.25	8.42	12.75	12.5	175.87	10.92	12.5	2508.4	13.0	3.5	3.25	108.75	844.42	241.33	306.25	107.67
K07785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07786	6.0	8.25	2020.25	11.45	5.25	88.5	49.75	2495.0	80.0	65.75	20.75	1062.0	146.5	77.0	5.75	12.75	12.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	25.5	810.0	211.75	304.25	22.5
K07787	135.0	57.75	2391.0	238.45	30.25	201.75000000000003	884.01	2622.42	1720.83	958.68	1340.66	1525.5	1426.58	1381.31	112.42	64.55	98.5	266.2	28.59	96.83	2519.4	72.4	74.5	14.05	859.34	2066.86	769.7	700.7	1135.84
K07788	1111.83	1480.75	2906.08	1170.54	437.0	685.35	843.22	2764.5	1125.73	1309.94	1351.83	1942.5	1417.09	1282.5100000000002	1777.75	835.75	569.77	1357.62	480.67	558.62	2724.98	419.4	378.25	338.25	857.29	2065.34	758.75	910.75	1361.62
K07789	1120.66	1494.25	2909.41	1176.71	440.5	685.35	908.22	2789.0	1262.63	1402.94	1413.33	1969.5	1550.09	1359.51	1794.75	839.75	575.44	1359.12	487.84	564.1200000000001	2724.98	419.4	378.25	338.25	913.59	2193.84	789.25	938.75	1457.62
K07790	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	16.75	5.25	10.0	0.0	9.86	5.75	0.0	0.0	0.0	0.0	0.0	0.0	2.29	0.0	0.0	0.0	2.75	0.0	3.5	9.0	9.0
K07791	105.5	123.25	3208.25	102.45	91.25	180.2	808.47	2866.0	1845.56	1287.5500000000002	1151.71	1551.25	1377.53	1407.0500000000002	71.42	86.75	112.1	375.59	54.42	51.7	5027.089999999999	35.9	57.5	40.25	755.12	2074.19	665.2	669.1	1356.1
K07792	85.16	156.41	2772.75	289.45	189.57	141.35	767.27	3821.3600000000006	1959.81	1517.85	702.42	2032.27	1114.0300000000002	1292.6799999999998	2012.76	3162.09	3358.16	7741.51	4212.6	895.16	4089.33	1572.72	1304.82	933.91	1037.38	2751.62	1864.34	1722.39	1700.28
K07793	3986.33	4038.0	3519.16	3575.59	962.75	1354.85	1325.02	628.66	2624.08	2332.58	2162.17	1509.0	2269.86	2558.16	3970.67	2089.0	1920.34	3053.57	1467.26	1611.09	3009.15	906.0	801.25	815.0	1616.75	2243.19	923.08	1192.5	2337.58
K07794	2938.33	3921.0	3176.66	3465.26	962.75	1290.85	977.52	464.66	1380.83	1721.58	1757.17	1245.0	1746.86	1760.41	3913.67	2056.0	1908.34	2946.57	1416.26	1551.09	3001.15	870.0	799.0	785.0	1114.75	1695.44	693.58	910.5	1799.58
K07795	2073.33	2625.0	2433.66	2469.26	540.25	726.85	620.02	290.66	1153.33	1119.58	1229.17	725.0	1265.86	1285.66	2282.67	1320.0	1420.34	1836.97	1007.26	1087.09	2789.15	449.0	477.25	457.0	807.75	1237.69	442.58	531.5	1130.08
K07796	6.0	16.75	2020.25	11.45	5.25	88.5	67.09	2510.34	136.25	102.43	59.41	1104.0	198.46	150.68	5.75	12.75	12.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	100.84	843.34	243.25	304.25	105.84
K07797	6.0	8.25	2020.25	11.45	5.25	88.5	49.75	2495.0	80.0	65.75	20.75	1062.0	146.5	77.0	5.75	12.75	12.5	12.15	10.25	12.5	0.0	13.0	3.5	3.25	25.5	810.0	211.75	304.25	22.5
K07798	135.0	57.75	2375.66	223.45	30.25	201.75000000000003	872.76	2631.92	1620.58	960.68	1302.41	1509.5	1399.83	1315.56	98.42	64.55	98.5	270.86	36.93	96.83	2517.15	48.4	45.5	14.05	876.6700000000001	2013.86	734.7	672.37	1074.84
K07799	1111.83	1523.75	2954.08	1233.21	444.0	685.35	860.22	2767.5	1177.73	1335.94	1381.83	1948.5	1444.09	1282.5100000000002	1866.75	850.75	569.77	1361.62	480.67	566.28	2724.98	419.4	378.25	338.25	887.29	2098.34	773.75	910.75	1397.62
K07800	6701.5	1066.0	5289.5	16254.0	18146.0	2485.5	6578.0	5527.0	1887.0	4336.0	1595.0	2890.0	773.0	3255.0	58.0	30.0	48.0	388.0	257.0	40.0	266.0	12.0	0.0	0.0	91.0	235.0	51.0	50.0	150.0
K07803	6.0	16.75	2033.75	11.45	5.25	105.35	78.17	2502.67	151.50000000000003	116.59	77.33	1089.0	193.67	122.09	20.75	12.75	12.5	175.87	10.25	15.5	2508.4	13.0	3.5	3.25	100.67	868.67	233.5	306.25	102.67
K07804	6.0	8.25	1973.25	10.25	5.25	88.5	104.25	2509.0	168.5	148.46	114.25	1113.0	207.0	138.5	5.75	12.75	12.5	11.75	10.25	12.5	0.0	13.0	3.5	3.25	131.5	923.0	260.75	332.25	128.5
K07805	0.0	0.0	0.0	0.0	0.0	0.0	2.75	0.0	8.25	6.5	7.25	0.0	4.75	14.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	6.0	2.0	0.0
K07806	6.0	16.75	2044.75	11.45	5.25	105.35	176.96999999999997	2518.0	307.33	258.44	221.08	1197.0	364.98	238.84000000000003	5.75	12.75	15.1	188.87	10.25	33.7	2510.69	14.4	3.5	3.25	289.62	1040.84	304.0	370.25	260.87
K07807	865.0	1269.0	713.0	966.0	419.0	576.0	291.0	179.0	163.0	566.0	504.0	498.0	538.0	419.0	1614.0	699.0	488.0	1092.0	409.0	464.0	212.0	397.0	313.0	328.0	261.0	486.0	204.0	365.0	636.0
K07810	6.0	16.75	2053.25	11.45	5.25	112.75	132.34	2511.67	283.33000000000004	191.43	151.66	1116.75	233.79	217.18	5.75	16.55	12.5	189.87	10.25	12.5	2503.15	14.4	3.5	4.05	156.84	917.51	301.0	341.75	178.09
K07811	6.0	8.25	2080.75	11.45	5.25	88.5	92.42	2506.0	156.5	96.75	72.25	1094.5	183.66000000000005	189.91	20.42	12.75	12.5	12.15	10.92	12.5	5.25	13.0	3.5	15.25	85.58	904.52	225.58	306.25	135.5
