pathway	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A	073B	075B	081B	083B	085B	088B	097B	105B	106B	107B	215B	226B	227B	228B	235B
PWY-5181	0.0	0.0	561.0275127641495	879.3888290116021	813.6435310482611	0.0	1417.0068430412173	0.0	0.0	0.0	0.0	46.95337186332156	18.1559125959773	0.0	0.0	214.13624147606268	265.85340396164924	25.94060468861413	948.6717767083384	0.0	160.29018531547572	3555.549127916548	59.03113551737897	0.0	18.7081114630982	601.9795573339841	1160.7605525221677	440.8981338793074	411.7960808852682	1048.3840605748132
PWY-5182	591.5846686214732	72.20182625517225	656.9275847743628	968.0620629696152	981.7109727772852	1817.836763694248	1444.9987826805996	719.3573971136541	101.62215701367798	56.74562047859808	122.337012496195	4041.613355891852	4024.9372456524334	4158.382100456548	2071.62638995854	1558.754495491492	1006.6500070048568	911.9734565603565	1736.058532243882	753.5935564474979	821.8562855756061	3384.3225153750827	500.67939472761833	476.6208564530285	402.3851526020962	1533.1304182475797	3053.1632470615464	1096.1308821711075	1042.6551069759223	1695.3336898287598
PWY-5183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.670743519607203	0.0	0.0	0.0	109.8229797897769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	640.6739549836323	1182.8915496952586	453.92764950856616	405.7621591856534	793.2781760142635
PWY-5188	3171.8205042241134	2156.698444566712	1227.7352829432532	1567.7823763782917	2126.381842855372	2839.6826921237043	2305.94229577792	1419.9272884390032	1041.7812057877484	432.1903315900034	6162.395813900211	4292.273013467213	3984.321582203663	3560.134975047431	2458.82516500545	3922.77759766061	3269.841497051873	3658.316720573708	6487.300546560304	3665.5990270522575	1962.825614622716	3941.607755144696	1451.129420287308	1492.0063712377214	1134.4227291503214	4728.619408687956	8404.478392796906	3452.3835137860065	3021.684662989216	6297.926407944659
PWY-5189	4205.589032491691	2753.7022534359853	1226.9808852908295	1509.823065658176	2078.285907358308	2752.5399057946	2427.660505646072	1380.914172840144	1062.9260718375335	432.1733793666237	5915.012027652664	4360.521414474564	3982.075360149156	3557.865728972915	2455.335301910442	3916.3895010987935	3229.2064129389105	3554.539758500841	6458.58960448836	3608.341940622985	1904.7570747941168	3944.002823935422	1463.3810766987044	1469.5346712456785	1138.9876032556126	4483.677186259476	7991.280696309845	3318.8476874496105	2921.102776923869	6026.121721887028
PWY-5198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.28056750076186	9.699204472156524	0.0	34.78048780487805	3.8367346938775513	13.781348867573948	0.0	0.0	0.0	0.0	47.9854028258632	56.53682830930537	52.85714285714285	0.0	84.91469713570197
PWY-5265	4854.626827458503	344.73947345352246	3571.709366719972	5870.482209297966	6539.899555510504	2720.1399082270286	583.8350738224343	1007.5320002782238	4804.002158794178	450.2529362701504	7347.213669586907	0.0	0.0	0.0	272.51077363087506	677.0329216601604	354.96499568642	546.406545593244	3729.6887046579727	2489.857384426415	472.203978506528	2800.606199683342	142.91111914346902	0.0	0.0	1555.437254898515	2787.8387092542134	617.8922604625809	566.0124032652684	1773.3629225892328
PWY-5304	0.0	0.0	0.0	0.0	0.0	0.0	241.5	75.0	0.0	2.0	182.5	95.5	47.0	20.0	36.0	86.33	76.0	69.0	51.0	34.56	126.0	11.0	44.0	48.0	19.0	470.0	810.2	375.15	277.2	607.9
PWY-5345	455.4399333888348	284.2051288438668	1446.9101911204643	2013.4575626415867	2177.018185154649	3528.98793781563	2831.225486546021	1258.3131382387842	314.22030894451257	128.3155338918918	499.7722819539684	5410.727088931274	4941.922292540416	1963.207046364269	3045.2075090010903	4095.870830950119	3079.705777787835	3408.931631659604	5093.462591826225	2894.133742158064	2427.620050643512	3827.5233161338856	1406.885085884538	1441.262964394155	1076.5232055173642	4434.097282960772	8008.293355972774	3092.4340254491544	3317.684988332944	6143.926176702819
PWY-5347	12581.991559654449	6742.12010027753	3630.889538102506	4752.283430326367	4923.015417449756	9038.997030917782	8056.331622419092	4537.223886461147	3866.207148208915	1630.256504932969	3039.2117181128974	9333.850847426478	8326.388340707788	6893.376195574316	6813.89000557366	8389.052054803438	7030.362612194856	6779.003228264856	11370.012334775774	6845.002121947876	4813.985483584032	10216.913053510414	3644.922569572271	2510.8765006588387	2584.2799078216085	6728.141456210688	12652.083654220523	5737.493109792446	6046.9675441201225	9071.25147160438
PWY-5384	5197.55675494219	1094.033988360531	1140.041184833418	1579.796862146842	2686.160075732246	4125.682036729284	2166.30169589806	1780.8202837581182	603.262625123813	675.0061843334134	2048.735241764424	7856.142897241983	7378.564685529462	6014.030868635654	6058.560277824958	4858.974582052499	4456.063532143619	4108.454453196205	8738.693253794943	4718.695384343478	1862.144241899528	6651.061096887325	2314.8789045397275	1617.457245680397	1563.7672969132752	1618.2538941050416	4021.403333654057	2258.962373469364	2572.753866392046	2702.6213674076816
PWY-5392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.38353466043228	45.17512549920848	0.0	24.309001299103404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5415	74.53210888722272	62.78040477272489	588.3250239836533	886.8670555677146	853.4136152541626	914.8854868517532	259.8837154603242	131.10360328382572	47.0360755717572	25.80787406479413	65.6889992878422	350.4811735787851	61.48278060683749	304.7495752820921	111.66571786589154	189.62725598498383	155.43908301867236	137.9436318091553	502.31088443469696	79.07550165937862	219.2890109447076	1530.63951339786	149.70267030351494	48.56073086710688	8.040483929218908	1262.9518353604935	2653.2929150461564	998.7340624872456	825.4730313304399	1493.8118764521962
PWY-5417	13.387994143484628	23.855421686746983	462.9315960912052	729.8181818181818	675.8025566036531	47.73535492763612	1177.4995365099064	21.46392272154557	39.217665615141954	18.44759825327511	0.0	12.751434535821334	8.885204187115466	0.0	0.0	1744.5571422871576	840.6614235622269	595.5957550562943	1354.9895644198514	467.4141855968891	528.5062757441458	2954.5552178434777	414.5007613748156	343.9077365935944	347.8036322628986	621.5982664562088	1021.5899057213926	399.4024084678344	532.4856510474763	961.161031835863
PWY-5419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.98604840136915	0.0	0.0	0.0	5.992345681187758	19.90718816672992	1.659131714353037	0.0	0.0	0.0	195.4679562437965	142.53759356805114	162.74233971482784	74.65712725042103	260.99792579815426
PWY-5420	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.47539714645184	0.0	0.0	0.0	10.002136390353346	32.88219352580288	2.9025364181076045	0.0	0.0	0.0	309.3636656780624	240.7465555106129	257.52831761059645	124.72591277491551	409.07353964641896
PWY-5430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.039826874636205	0.0	0.0	0.0	13.572937570885989	24.88961668321008	0.0	0.0	0.0	0.0	357.53358574911687	309.6253074424051	282.72778895225656	151.89297255295747	451.8584228597561
PWY-5431	13.387994143484628	23.855421686746983	462.9315960912052	729.8181818181818	675.8025566036531	47.73535492763612	1177.4995365099064	21.46392272154557	39.217665615141954	18.44759825327511	0.0	12.751434535821334	8.885204187115466	0.0	0.0	1744.5571422871576	840.6614235622269	595.5957550562943	1354.9895644198514	467.4141855968891	528.5062757441458	2954.5552178434777	414.5007613748156	343.9077365935944	347.8036322628986	621.5982664562088	1021.5899057213926	399.4024084678344	532.4856510474763	961.161031835863
PWY-5484	34265.61772885592	20487.109317697104	13206.467788465348	15506.945329309716	16974.6777197946	26925.63497244663	21840.52870067565	17834.218790722844	11622.095371464518	8365.4264689935	24582.31229737872	25547.38860755952	20348.24888661468	18440.50676475897	21200.34133401136	18524.58993990456	25672.46969058868	21938.74673226108	28754.152878298	24829.910835103885	14606.996722094256	34452.21035164374	13800.68432079087	4660.45035038936	10894.65831032539	9938.376264543587	19374.64178077206	8779.486062293892	11765.448344029042	14389.234849703606
PWY-5499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5505	8795.584547697043	3815.084624245541	1292.2878743145416	1696.4097659386807	1460.4877801448065	3526.562031504502	3166.3628502853653	1067.2060841128782	1179.7403699201386	147.83056622620876	12249.103112743622	959.1409468624064	1412.30181670875	259.2882854951584	100.89204412604526	590.3227169094446	243.2540342944932	247.1600768203297	910.0581557331992	277.3218012082531	292.76585654584574	5242.5072020480375	35.73629958550804	351.7573053538832	225.95526084966212	2353.445483547985	3454.394389281698	1349.5977265428762	1046.7983780425066	2852.822667645289
PWY-5507	0.0	55.50238506820364	77.76411731722833	0.0	179.8823240832593	77.90028310107806	178.31993415912677	123.62421774207952	261.1424959922951	93.03978112429394	0.0	217.26454588354056	0.0	0.0	0.0	304.7240990769769	104.2955604036247	224.7528651966158	795.1020666948839	18.546751395578344	20.912736414557983	1112.489814479972	35.4886231490439	305.8735508145649	203.79107526295883	1381.3441324604817	2104.507017588766	815.0773228149756	684.457553877534	1825.9065630352984
PWY-5509	5609.026263173555	2240.204327921762	994.8682842641152	1170.167635924664	755.3932371168222	2819.730740554821	2742.7147885387376	1001.4453886438243	872.8368799578844	119.49563660714136	2091.0930685155613	2916.8267031137884	2508.5079628868675	790.3406850703437	420.3758152969445	2225.383735638428	1181.6523731312868	1274.940395395486	1790.5776596730154	792.1119364627598	1026.6918259514646	2861.0187286823	564.6488863562098	647.6865783710434	599.7419985824295	4226.115330228582	7162.697368479072	2675.8514944559715	2303.165902020763	5235.7051122433295
PWY-5529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.05961453409604	16.851625152185168	0.0	0.0	0.0	22.765204047750537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.049801665356387
PWY-5531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.6529007004121	52.28491719030435	85.58963214357703	52.16735447773582	0.0	25.83408364911777	0.0	0.0	25.934828604242096	0.0	0.0	0.0	0.0	0.0	14.925548456810525
PWY-5532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.179024108977803	0.0	0.0	0.0
PWY-5647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	78.8959963765027	30.30337405262076	0.0	54.27112564560351
PWY-5651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.33093994170182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.182463750632865	0.0	0.0	0.0	38.21806958293613	0.0	234.4169481445473	399.5283655163881	128.56724013625308	67.89718582648132	295.05900408883605
PWY-5654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.256637168141594	0.0	0.0	0.0	3.428571428571429	0.0	0.0	0.0	0.0	0.0	0.0	68.3387367915466	26.540613963596847	0.0	46.29663763762984
PWY-5655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.331989787967546	0.0	0.0	0.0	0.0	0.0	0.0	165.54517716232337	62.43323648950588	0.0	113.90366117519162
PWY-5656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.538229911393336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5659	6704.673077303812	4511.870465842361	2503.505158741856	3577.760819837604	3728.59211188611	7401.713561698925	7951.442503393142	3543.288825307864	1733.0522794626156	684.783812253527	19421.18160705124	10950.640437608556	10083.294158403767	9468.469867160637	5806.655859360012	7476.629770242958	5771.034395082658	6263.143455104376	10090.229391795268	6036.821632523952	3385.8144760326136	10954.790564138257	2743.6956244616576	2127.5549380216694	2061.095742585214	6185.311776580991	11867.42238970772	4650.113459324011	5326.78583222278	9046.123334798229
PWY-5667	52570.75425662836	47803.716897498656	36294.46011433466	33348.41584522438	29410.49635533256	38847.86351457124	35905.845970731694	39361.52369152691	38548.5587403287	44897.64708902967	23168.817443309	26988.481290841344	19898.492399242023	17734.053715813352	27208.246992136235	30360.55053449297	54557.99438949832	36058.11326986626	36974.135351839424	41486.32821863845	38633.88756669818	58102.329700989765	35988.0619363566	5924.277447563202	29898.896958959333	11249.574180765218	20885.88120976176	9658.471767855808	14007.648423411178	16372.594174477365
PWY-5676	0.0	0.0	132.881959423525	0.0	0.0	271.82925982411217	463.9542246605273	0.0	153.40914302678468	0.0	921.7585720075836	833.0294300661851	230.0859291076868	69.48102978723956	23.26214421904175	2472.559261083258	2826.655765419186	3037.557241769912	4031.4912342838456	3003.856489449713	1339.262087965856	694.5799988849104	591.5067360411269	1142.7421100885524	784.9743974335958	2595.778922777156	4758.838022469294	1888.422845131588	1639.695714584253	3407.887762554776
PWY-5677	26.728351775829047	38.815341342283446	20.07503065867397	0.0	0.0	137.19444708575512	80.80802300792236	0.0	32.50726448135079	0.0	140.13477279960216	194.7909371046928	19.574521231290326	14.437695991997836	0.0	30.75091313648444	0.0	0.0	48.62449398693146	5.445262904427478	16.214162807748608	0.0	57.93310388648803	9.887805798374284	119.74097814624018	616.7916104470495	1434.1812901676778	581.8586392716473	349.7924485722009	457.8703712946836
PWY-5679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5686	49930.6281463046	45693.44858293841	34698.95935246583	31918.59724767376	27707.835346635136	36898.14569585947	34376.77897072079	37344.86796831613	36751.72984004861	42571.26912640746	25051.26097380666	25310.03350708508	18624.15481121985	16669.475368479765	25265.669963198445	26075.24384160526	49858.553229059406	32549.61985167937	31114.92420769159	38017.47422083552	35650.124587227525	54950.442691582844	33388.05554257616	4648.585533985733	27821.729297669743	10256.344540716354	18842.757872850405	8514.356438667382	12493.4519321493	14568.975723766049
PWY-5695	14992.28395598788	6479.835855783228	6767.094212012241	7964.991397957627	7946.550673261129	14437.063594706831	12244.26262896388	8560.081151969815	5668.434409856431	6693.199168065463	20515.87425422659	16585.22967698296	14911.904320028149	14322.93261743488	12481.700322395249	14809.606312119922	12046.042127051236	12078.293556320948	17345.704080295804	12580.428825944997	9949.989222320288	20337.73746503846	5944.4727334380805	3469.942417831152	4647.497974697043	8510.304394721355	16058.620728035266	7560.772285386771	8499.30197924413	11615.908769465168
PWY-5705	393.0556833409506	62.51096599310005	584.284640883978	954.0994834498548	887.5811544578371	1469.0072136263864	1462.8676936787588	575.4647209591532	40.288554695547255	20.206352022711144	314.213432423808	3331.3236649623195	3430.014079040255	3467.885076419043	1643.0273101966543	144.5855337081511	147.49479528868952	120.08870918824697	544.2590632880224	20.228856786615403	97.34123608853272	3757.441700416448	46.63378856035936	43.23492256453478	52.78428016460597	399.149224377699	1404.9177166855889	415.4472521032476	470.3125097336493	426.7771289608398
PWY-5741	0.0	0.0	0.0	0.0	0.0	0.0	4.7339559862634495	0.0	0.0	0.0	0.0	7.255745513814813	0.0	0.0	0.0	33.86705583629315	9.239404347470504	17.64940946126194	24.596468033282303	0.0	15.014921096736185	0.0	0.0	0.0	9.462115940713677	39.82237608648324	71.83641062966545	38.60990974938631	38.3116730145052	120.37055051657744
PWY-5744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-5747	35.856447571318434	51.355421686746986	10.054657953808553	0.0	52.65050191359223	1438.791226037706	19.578241418108146	614.914415781487	70.35165424862232	38.54382576262156	4.548355997564442	3277.4468229993995	3306.9069682238023	3355.716713061712	1759.0056638209385	1889.340541407	956.7956342825483	791.712395004378	1497.3887275688792	649.9097585022079	681.4184656922544	287.2181347111353	561.0702504077742	443.3709243084519	398.6286372845912	1446.828835596832	2941.1828934520963	1090.6169970360809	1268.086473189108	2013.174425458286
PWY-5837	1019.279007439576	334.54398128947463	985.7908345288466	1459.716505417356	2094.898621283478	2328.8925853509027	1692.053420895929	1148.1567525916544	426.8501199322288	572.0352966562514	409.7362867716113	4143.33594110373	4000.4537366423097	3996.463174285536	2622.0216522038604	1197.0117807277254	1735.8579514611165	1898.2633055852407	4464.041587711124	2452.5758867578643	616.9323515368286	3932.8134043536793	864.8034745482053	785.012696769074	598.4692932829646	1796.530848764922	4049.2185087240505	1820.566558258296	1628.5837575037203	2242.100851642921
PWY-5838	2434.703678941601	547.6787853110992	1331.563088969595	2101.400978287502	2920.901768129619	3875.2943498880463	3035.909683468348	1933.307501268016	735.3243823849001	690.7831622547415	1307.1047200794517	5632.977136648204	5267.885127642153	5170.519815413507	3060.382322752528	2812.398475646979	3400.4894193962623	3736.093117179018	7560.172307337267	4328.728548579715	1464.4812151968183	5738.722919824312	1649.3522675376898	1447.9816841059965	1198.007986090995	3391.6540841805413	7035.606326342673	3099.5158089930374	3087.570463212776	4542.468037741405
PWY-5840	2544.1094330007204	601.6630513944498	1518.56501020328	2344.979404641432	3266.8868212339216	4153.497764354072	3207.17310433744	2069.6638391332763	796.9097989550083	768.0498814813787	1310.3256397474768	5916.164100185172	5512.284009468735	5406.110258366599	3210.640246426177	2897.5555357613903	3558.799502077572	3890.45389209722	7888.129864257907	4563.2463971460265	1516.0901274394112	6111.931576385537	1732.353421181058	1487.9216304057247	1254.844805470587	3443.450392524084	7178.736692444902	3178.581128220402	3193.1625772255434	4604.45802712837
